symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
BNBUSDT,2025-06-18,644.77,2025-06-21,637.35,stop_loss,-1.45,-11.507979589621042,-14.5
SUIUSDT,2025-06-18,2.828,2025-06-20,2.68,stop_loss,-5.53,-52.333804809052225,-55.3
ADAUSDT,2025-06-18,0.6039,2025-06-20,0.588,stop_loss,-2.93,-26.328862394436207,-29.3
WLDUSDT,2025-06-18,0.956,2025-06-21,0.868,stop_loss,-9.51,-92.05020920502089,-95.1
NEARUSDT,2025-06-18,2.187,2025-06-20,2.072,stop_loss,-5.56,-52.58344764517594,-55.6
ENAUSDT,2025-06-18,0.2855,2025-06-20,0.2671,stop_loss,-6.74,-64.44833625218904,-67.4
TRUMPUSDT,2025-06-18,9.39,2025-06-20,9.1,stop_loss,-3.39,-30.883919062832895,-33.9
LINKUSDT,2025-06-18,13.11,2025-06-20,12.63,stop_loss,-3.96,-36.61327231121271,-39.6
AAVEUSDT,2025-06-19,255.62,2025-06-20,248.88,stop_loss,-2.94,-26.367263907362528,-29.4
BTCUSDT,2025-06-20,103297.99,2025-06-21,102345.0,stop_loss,-1.22,-9.225639337222391,-12.2
PEPEUSDT,2025-06-20,9.84e-06,2025-06-21,9.46e-06,stop_loss,-4.16,-38.61788617886193,-41.6
ZECUSDT,2025-06-21,39.52,2025-06-22,38.52,stop_loss,-2.83,-25.303643724696354,-28.3
TRUMPUSDT,2025-06-21,8.98,2025-06-22,8.57,stop_loss,-4.87,-45.65701559020046,-48.7
DOGEUSDT,2025-06-22,0.15129,2025-07-02,0.16869,time_exit,11.2,115.01090620662302,112.0
XRPUSDT,2025-06-22,2.0172,2025-07-02,2.2336,time_exit,10.43,107.2774142375571,104.3
WLDUSDT,2025-06-22,0.828,2025-07-02,0.944,time_exit,13.71,140.09661835748793,137.1
AAVEUSDT,2025-06-22,227.9,2025-07-02,276.16,time_exit,20.88,211.75954365949988,208.8
BTCUSDT,2025-06-22,100963.87,2025-07-02,108849.6,time_exit,7.51,78.104474402576,75.1
UNIUSDT,2025-06-22,6.259,2025-07-02,7.348,time_exit,17.1,173.9894551845342,171.0
SOLUSDT,2025-06-22,131.71,2025-07-02,152.27,time_exit,15.31,156.1005238782173,153.1
ETHUSDT,2025-06-22,2227.7,2025-07-02,2570.41,time_exit,15.08,153.84028370067787,150.8
ZECUSDT,2025-07-01,36.92,2025-07-11,42.05,time_exit,13.59,138.94907908992403,135.9
TRUMPUSDT,2025-07-04,8.51,2025-07-05,8.45,stop_loss,-1.01,-7.050528789659283,-10.1
AAVEUSDT,2025-07-24,286.05,2025-07-30,276.2,stop_loss,-3.74,-34.434539416186055,-37.4
BMTUSDT,2025-07-24,0.0854,2025-07-29,0.0814,stop_loss,-4.98,-46.83840749414524,-49.8
ZECUSDT,2025-07-25,40.8,2025-07-30,38.53,stop_loss,-5.86,-55.63725490196069,-58.6
BTCUSDT,2025-07-25,117614.31,2025-08-01,114723.16,stop_loss,-2.76,-24.581617662000436,-27.6
DOGEUSDT,2025-07-29,0.22392,2025-07-30,0.21744,stop_loss,-3.19,-28.938906752411636,-31.9
WLDUSDT,2025-07-29,1.082,2025-07-30,1.051,stop_loss,-3.17,-28.650646950092547,-31.7
PEPEUSDT,2025-07-30,1.134e-05,2025-07-31,1.07e-05,stop_loss,-5.94,-56.43738977072316,-59.4
SOLUSDT,2025-07-30,177.77,2025-08-01,170.29,stop_loss,-4.51,-42.0768408617878,-45.1
UNIUSDT,2025-07-30,10.008,2025-07-31,9.562,stop_loss,-4.76,-44.56434852118303,-47.6
NEARUSDT,2025-07-30,2.657,2025-08-01,2.508,stop_loss,-5.91,-56.07828377869779,-59.1
ADAUSDT,2025-07-30,0.7634,2025-08-01,0.7301,stop_loss,-4.66,-43.6206444851978,-46.6
LINKUSDT,2025-07-30,17.71,2025-08-01,16.77,stop_loss,-5.61,-53.07735742518358,-56.1
BMTUSDT,2025-07-30,0.0804,2025-08-01,0.0773,stop_loss,-4.16,-38.557213930348325,-41.6
DOGEUSDT,2025-07-31,0.20974,2025-08-01,0.20814,stop_loss,-1.06,-7.628492419185744,-10.6
XRPUSDT,2025-08-01,2.9613,2025-08-02,2.892,stop_loss,-2.64,-23.40188430756767,-26.4
