symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
APP,2025-06-13,364.489990234375,2025-06-24,349.4800109863281,sma_exit,-4.42,-41.18077217537615,-44.2
BLK,2025-06-13,951.8751831054688,2025-06-18,959.4171752929688,sma_exit,0.49,7.923299526408957,4.9
PH,2025-06-13,647.151123046875,2025-06-23,657.173583984375,sma_exit,1.25,15.487048666952626,12.5
VZ,2025-06-16,39.14949417114258,2025-06-23,39.02052688598633,sma_exit,-0.63,-3.2942260912099566,-6.3
SYK,2025-06-17,368.8179626464844,2025-06-20,370.9812622070313,sma_exit,0.29,5.865494036743746,2.9
T,2025-06-17,26.14364624023437,2025-06-23,26.663684844970703,sma_exit,1.69,19.891586657717475,16.9
KO,2025-06-17,67.70260620117188,2025-06-23,67.81929779052734,sma_exit,-0.13,1.7235908025273172,-1.3
PGR,2025-06-18,244.3531951904297,2025-06-23,250.0319061279297,sma_exit,2.02,23.239765426740004,20.2
COST,2025-06-18,967.9039306640624,2025-06-23,997.2716674804688,sma_exit,2.73,30.34158234718363,27.3
LIN,2025-06-20,449.80517578125,2025-06-24,457.00823974609375,sma_exit,1.3,16.013741843528177,13.0
EQIX,2025-06-20,859.1416625976562,2025-06-23,866.0507202148438,sma_exit,0.5,8.041814194294375,5.0
WM,2025-06-20,228.28126525878903,2025-06-23,231.0075836181641,sma_exit,0.89,11.94280378761871,8.9
CDNS,2025-06-23,293.5599975585937,2025-06-24,296.79998779296875,sma_exit,0.8,11.036892837309567,8.0
DE,2025-06-25,498.89154052734375,2025-06-27,505.3893432617188,sma_exit,1.0,13.024479684515553,10.0
MO,2025-07-01,54.44684982299805,2025-07-02,55.411415100097656,sma_exit,1.47,17.71572240148561,14.7
MNST,2025-07-09,59.56999969482422,2025-07-17,59.09000015258789,sma_exit,-1.11,-8.05773954499505,-11.1
INTU,2025-07-10,739.59130859375,2025-07-16,742.3800048828125,sma_exit,0.08,3.770590942131126,0.8
T,2025-07-10,26.376230239868164,2025-07-21,26.147035598754883,sma_exit,-1.17,-8.689438901198598,-11.7
WMT,2025-07-11,93.3936996459961,2025-07-16,94.1356964111328,sma_exit,0.49,7.944826770426745,4.9
CVS,2025-07-11,62.10976028442383,2025-07-23,59.94728088378906,sma_exit,-3.78,-34.81706241872394,-37.8
IBM,2025-07-11,274.5480651855469,2025-07-18,276.7554016113281,sma_exit,0.5,8.039890662822458,5.0
LIN,2025-07-15,454.4427490234375,2025-07-18,458.8336791992188,sma_exit,0.67,9.662229588253036,6.7
USB,2025-07-15,43.93859100341797,2025-07-21,44.02514266967773,sma_exit,-0.1,1.969832538622499,-1.0
VZ,2025-07-15,38.62178802490234,2025-07-21,39.77314376831055,sma_exit,2.68,29.81104196071517,26.8
UBER,2025-07-15,92.20999908447266,2025-07-21,91.16000366210938,sma_exit,-1.44,-11.387001765409313,-14.4
CRWD,2025-07-16,117.6125030517578,2025-07-18,118.98999786376952,sma_exit,0.87,11.712146041186827,8.7
TXN,2025-07-21,207.6526336669922,2025-07-29,185.2102508544922,sma_exit,-11.11,-108.07656236371334,-111.1
ADI,2025-07-22,231.67474365234372,2025-07-28,227.02154541015625,sma_exit,-2.31,-20.08504754911983,-23.1
SPGI,2025-07-22,484.7233581542969,2025-07-23,492.07171630859375,sma_exit,1.22,15.159901066615712,12.2
MMM,2025-07-24,145.9197235107422,2025-07-25,147.84512329101562,sma_exit,1.02,13.194924811735236,10.2
IBM,2025-07-24,252.20399475097656,2025-08-06,244.2363739013672,sma_exit,-3.46,-31.59196926074274,-34.6
PM,2025-07-24,155.45016479492188,2025-07-29,157.0618133544922,sma_exit,0.74,10.367622071655472,7.4
KO,2025-07-28,66.2147445678711,2025-07-29,67.46922302246094,sma_exit,1.59,18.94560588848885,15.9
PNC,2025-07-30,186.4157867431641,2025-08-06,182.55291748046875,sma_exit,-2.37,-20.72179255943297,-23.7
FTNT,2025-07-30,101.70999908447266,2025-08-13,79.33000183105469,sma_exit,-22.3,-220.03733610134861,-223.0
TT,2025-07-30,428.4503173828125,2025-08-08,427.1096496582031,sma_exit,-0.61,-3.1291089543330015,-6.1
WFC,2025-07-31,78.44837951660156,2025-08-08,76.18858337402344,sma_exit,-3.18,-28.806154524834994,-31.8
V,2025-07-31,342.12701416015625,2025-08-12,334.0682678222656,sma_exit,-2.66,-23.554837836097242,-26.6
BAC,2025-07-31,46.262245178222656,2025-08-08,45.02910614013672,sma_exit,-2.97,-26.655408386154622,-29.7
DIS,2025-07-31,117.4098892211914,2025-08-04,117.64645385742188,sma_exit,-0.1,2.014861250612363,-1.0
AXP,2025-07-31,296.1423645019531,2025-08-08,294.2822265625,sma_exit,-0.93,-6.281228768404923,-9.3
PWR,2025-08-01,394.8338012695313,2025-08-12,391.2368469238281,sma_exit,-1.21,-9.110046642758782,-12.1
KKR,2025-08-01,141.340576171875,2025-08-06,143.33352661132812,sma_exit,1.11,14.100341836937389,11.1
BKNG,2025-08-01,213.64491271972656,2025-08-06,219.59536743164065,sma_exit,2.49,27.852077712331432,24.9
CRWD,2025-08-01,111.66500091552734,2025-08-06,112.92250061035156,sma_exit,0.83,11.261359284593528,8.3
PH,2025-08-01,704.5752563476562,2025-08-07,717.6650390625,sma_exit,1.56,18.578260585956343,15.6
MPC,2025-08-01,161.90927124023438,2025-08-05,165.22511291503906,sma_exit,1.75,20.479628185619937,17.5
BX,2025-08-01,162.76731872558594,2025-08-08,162.3252716064453,sma_exit,-0.57,-2.715822332159227,-5.7
SYK,2025-08-01,373.9823303222656,2025-08-12,372.814208984375,sma_exit,-0.61,-3.1234666538497664,-6.1
MDT,2025-08-01,86.526611328125,2025-08-07,88.36678314208984,sma_exit,1.83,21.267119857341577,18.3
VLO,2025-08-01,130.41494750976562,2025-08-05,133.9891815185547,sma_exit,2.44,27.406628435144825,24.4
BLK,2025-08-01,1069.3929443359375,2025-08-04,1093.1549072265625,sma_exit,1.92,22.220048314775912,19.2
ADI,2025-08-01,218.1087188720703,2025-08-07,219.49581909179688,sma_exit,0.34,6.359673409205405,3.4
WMB,2025-08-07,56.11012268066406,2025-08-20,55.46072006225586,sma_exit,-1.46,-11.573715889093783,-14.6
