entry_time,entry_price,exit_time,exit_price,result,pnl_pct,holding_days,setup_day_low
2012-11-16,15.922879219055176,2012-12-03,17.688423156738281,time_exit,10.789999999999999,17,15.261135619971576
2012-12-14,15.383034706115724,2012-12-17,15.255997667802768,stop_loss,-1.1299999999999999,3,15.255997667802768
2013-01-14,15.140427589416504,2013-01-15,15.042659182657509,stop_loss,-0.94999999999999996,1,15.042659182657509
2013-04-05,12.844588279724119,2013-04-15,12.737751565421981,stop_loss,-1.1299999999999999,10,12.737751565421981
2013-04-19,11.853014945983888,2013-05-03,13.657391548156738,time_exit,14.92,14,11.688207542089035
2013-06-26,12.161837577819824,2013-06-27,12.088206781980436,stop_loss,-0.91000000000000003,1,12.088206781980436
2013-06-28,12.114785194396973,2013-07-15,13.059150695800779,time_exit,7.5,17,11.880756406651038
2013-09-13,14.29741096496582,2013-09-16,14.291261719619143,stop_loss,-0.34000000000000002,3,14.291261719619143
2014-01-06,16.825544357299805,2014-01-10,16.506003176029228,stop_loss,-2.2000000000000002,4,16.506003176029228
2014-01-13,16.57188606262207,2014-01-28,16.390925956453184,stop_loss,-1.3899999999999999,15,16.390925956453184
2014-01-30,15.459836959838867,2014-01-31,15.364563563608144,stop_loss,-0.92000000000000004,1,15.364563563608144
2014-04-07,16.289573669433594,2014-04-08,16.240407887989388,stop_loss,-0.59999999999999998,1,16.240407887989388
2014-04-11,16.169452667236328,2014-04-15,16.092589610816564,stop_loss,-0.78000000000000003,4,16.092589610816564
2014-12-16,23.601346969604489,2014-12-31,24.403909683227539,time_exit,3.1000000000000001,15,23.493013390239721
2015-01-06,23.493017196655277,2015-01-21,24.220396041870121,time_exit,2.7999999999999998,15,23.132639519517159
2015-03-12,27.623228073120121,2015-03-26,27.576616287231445,time_exit,-0.46999999999999997,14,26.997293989982648
2015-05-06,27.747528076171875,2015-05-20,28.989013671875,time_exit,4.1699999999999999,14,27.381289672182739
2015-07-07,28.014986038208008,2015-07-08,27.587036841064467,stop_loss,-1.8300000000000001,1,27.587036841064467
2015-08-05,25.721454620361328,2015-08-12,24.9859184191438,stop_loss,-3.1600000000000001,7,24.9859184191438
2015-10-01,24.534795761108398,2015-10-15,25.045280456542969,time_exit,1.78,14,24.026545256718563
2015-12-14,25.291904449462891,2015-12-16,24.687038849477336,stop_loss,-2.6899999999999999,2,24.687038849477336
2015-12-21,24.133886337280277,2015-12-31,23.738137797407735,stop_loss,-1.9399999999999999,10,23.738137797407735
2016-01-04,23.68867301940918,2016-01-06,22.935402780981331,stop_loss,-3.48,2,22.935402780981331
2016-01-14,22.377758026123047,2016-01-15,21.527799215076008,stop_loss,-4.0999999999999996,1,21.527799215076008
2016-01-20,21.763896942138672,2016-01-27,21.006128662589362,stop_loss,-3.7799999999999998,7,21.006128662589362
2016-01-28,21.156784057617188,2016-02-11,21.183414459228519,time_exit,-0.17000000000000001,14,20.774528029001694
2016-04-22,23.891819000244141,2016-04-25,23.652177916429888,stop_loss,-1.3,3,23.652177916429888
2016-05-02,21.169851303100582,2016-05-12,20.88951629067784,stop_loss,-1.6200000000000001,10,20.88951629067784
2016-06-21,21.815067291259769,2016-06-24,21.535298706383958,stop_loss,-1.5800000000000001,3,21.535298706383958
2016-09-08,24.130914688110352,2016-09-09,24.066882970228072,stop_loss,-0.56999999999999995,1,24.066882970228072
2016-09-12,24.11260986328125,2016-09-26,25.814033508300781,time_exit,6.7599999999999998,14,23.447133939718409
2016-11-09,25.486848831176761,2016-11-10,24.836347061719003,stop_loss,-2.8500000000000001,1,24.836347061719003
2017-06-15,33.447761535644531,2017-06-16,32.965601315922839,stop_loss,-1.74,1,32.965601315922839
2017-12-06,39.473316192626953,2017-12-20,40.72052001953125,time_exit,2.8599999999999999,14,38.877750973345655
2018-02-06,38.076644897460938,2018-02-09,35.967633920841486,stop_loss,-5.8399999999999999,3,35.967633920841486
2018-04-02,39.087856292724609,2018-04-16,41.231269836425781,time_exit,5.1799999999999997,14,38.569594760446563
2018-04-23,38.750164031982422,2018-04-24,38.480477261686531,stop_loss,-1,1,38.480477261686531
2018-04-27,38.065402984619141,2018-05-11,44.396461486816406,time_exit,16.329999999999998,14,37.669083239212618
2018-11-02,49.014717102050781,2018-11-05,48.530427909312415,stop_loss,-1.29,3,48.530427909312415
2018-11-26,41.395862579345703,2018-12-07,40.362269685296809,stop_loss,-2.7999999999999998,11,40.362269685296809
2018-12-10,40.205810546875,2018-12-17,38.71942732261499,stop_loss,-4,7,38.71942732261499
2019-05-10,47.125244140625,2019-05-13,46.071274225403883,stop_loss,-2.54,3,46.071274225403883
2019-05-20,43.757789611816406,2019-05-23,43.086211238131028,stop_loss,-1.8300000000000001,3,43.086211238131028
2020-02-28,65.933204650878906,2020-03-12,61.835295069493725,stop_loss,-6.5199999999999996,13,61.835295069493725
2020-03-17,60.988689422607422,2020-03-18,57.501001150867538,stop_loss,-6.0199999999999996,1,57.501001150867538
2020-09-11,108.54344940185548,2020-09-17,106.60517351967948,stop_loss,-2.0899999999999999,6,106.60517351967948
2020-09-21,106.68269348144533,2020-10-05,112.90456390380859,time_exit,5.5300000000000002,14,99.918108213995438
2020-11-02,105.41312408447266,2020-11-16,116.78842926025391,time_exit,10.49,14,104.00787711431104
2021-02-18,126.11192321777344,2021-02-22,123.87572097237708,stop_loss,-2.0699999999999998,4,123.87572097237708
2021-02-23,122.36872863769533,2021-03-05,115.10594023894576,stop_loss,-6.2400000000000002,10,115.10594023894576
2021-05-12,119.56716918945312,2021-05-26,123.54071807861328,time_exit,3.02,14,119.0607382348264
2021-10-01,139.13667297363281,2021-10-04,135.68386603878685,stop_loss,-2.7799999999999998,3,135.68386603878685
2022-02-24,159.16609191894531,2022-03-10,155.03875732421875,time_exit,-2.8900000000000001,14,148.66194638721413
2022-04-25,159.30300903320312,2022-04-26,154.98007812010039,stop_loss,-3.0099999999999998,1,154.98007812010039
2022-05-02,154.4910888671875,2022-05-09,149.90408232650589,stop_loss,-3.27,7,149.90408232650589
2022-05-20,134.76609802246094,2022-06-06,143.14064025878906,time_exit,5.9100000000000001,17,129.88831177177445
2022-09-01,154.9329833984375,2022-09-06,151.70602203096658,stop_loss,-2.3799999999999999,5,151.70602203096658
2022-09-07,152.97132873535156,2022-09-08,150.66635604545868,stop_loss,-1.8100000000000001,1,150.66635604545868
2022-09-28,146.96856689453125,2022-09-29,142.06438341593866,stop_loss,-3.6400000000000001,1,142.06438341593866
2022-10-03,139.72016906738281,2022-10-13,135.05139229305564,stop_loss,-3.6400000000000001,10,135.05139229305564
2022-12-20,129.97996520996094,2022-12-23,127.6122238272619,stop_loss,-2.1200000000000001,3,127.6122238272619
2022-12-27,127.74977111816406,2022-12-28,126.46274589439432,stop_loss,-1.3100000000000001,1,126.46274589439432
2023-08-09,175.57501220703125,2023-08-11,174.41232123291388,stop_loss,-0.95999999999999996,2,174.41232123291388
2023-08-16,174.21376037597656,2023-08-17,174.14468726786023,stop_loss,-0.34000000000000002,1,174.14468726786023
2023-08-18,172.16151428222656,2023-09-01,186.93174743652344,time_exit,8.2799999999999994,14,169.66527720695751
2023-09-28,168.41220092773438,2023-10-12,178.29849243164062,time_exit,5.5700000000000003,14,165.38316183381656
2024-01-03,182.03074645996091,2024-01-04,181.22061595613368,stop_loss,-0.75,1,181.22061595613368
2024-01-05,178.99772644042969,2024-01-22,191.55461120605469,time_exit,6.7199999999999998,17,177.99989705667167
2024-02-02,183.61148071289065,2024-02-16,180.34393310546875,time_exit,-2.0800000000000001,14,177.09097033579843
2024-03-01,177.72254943847656,2024-03-04,175.46713817545924,stop_loss,-1.5700000000000001,3,175.46713817545924
2024-03-07,167.17745971679688,2024-03-21,169.52191162109375,time_exit,1.1000000000000001,14,166.67296512435692
2024-04-02,167.01922607421875,2024-04-10,166.4158037095213,stop_loss,-0.66000000000000003,8,166.4158037095213
2024-11-01,221.060791015625,2024-11-04,218.44269248362249,stop_loss,-1.48,3,218.44269248362249
2025-01-07,240.46495056152344,2025-01-08,239.61114601786815,stop_loss,-0.66000000000000003,1,239.61114601786815
2025-01-13,232.71121215820312,2025-01-16,228.06493742769467,stop_loss,-2.2999999999999998,3,228.06493742769467
2025-03-10,226.08937072753903,2025-03-11,222.84930513729452,stop_loss,-1.73,1,222.84930513729452
2025-07-31,206.57162475585935,2025-08-01,206.16359315375277,stop_loss,-0.5,1,206.16359315375277
2026-01-05,266.53451538085938,2026-01-06,265.41756056202854,stop_loss,-0.71999999999999997,1,265.41756056202854
2026-03-06,257.0013427734375,2026-03-09,253.91685106847501,stop_loss,-1.5,3,253.91685106847501
2026-03-18,249.49476623535159,2026-03-19,248.55643828829039,stop_loss,-0.68000000000000005,1,248.55643828829039
2026-03-20,247.54823303222656,2026-03-30,245.56177255944445,stop_loss,-1.1000000000000001,10,245.56177255944445
2026-06-09,290.29962158203125,2026-06-10,287.53201946108982,stop_loss,-1.25,1,287.53201946108982
