entry_time,direction,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score,symbol,passive_pnl_pct
2025-04-10,long,460.0885025987295,2025-04-14,487.26580006973563,take_profit,5.91,5.61,0.34,GS,6.02
2025-04-10,long,74.20333432782009,2025-04-11,80.10215656589838,take_profit,7.95,7.65,0.34,DELL,7.59
2025-04-10,long,57.02206602327529,2025-04-14,60.66198018674905,take_profit,6.38,6.08,0.34,C,6.71
2025-04-11,long,18.18000030517578,2025-04-14,20.122280197143553,take_profit,10.68,10.38,0.34,INTC,11.42
2025-04-11,long,173.9115533482446,2025-04-14,183.09320903533637,take_profit,5.28,4.98,0.34,GE,5.96
2025-04-11,long,39.841214348203,2025-04-23,42.03776101440376,take_profit,5.51,5.21,0.33,GLW,5.59
2025-08-01,long,103.21434055919524,2025-08-05,109.42247818716217,take_profit,6.01,5.71,0.66,MU,5.19
2025-08-11,long,27.73780720610464,2025-08-12,28.87066731715384,take_profit,4.08,3.78,0.33,CMCSA,3.15
2025-08-26,long,171.01600646972656,2025-08-28,180.56503619384765,take_profit,5.58,5.28,0.66,NOW,8.3
2025-08-28,long,102.3125,2025-08-29,107.07911050415039,take_profit,4.66,4.36,0.66,CRWD,3.23
2025-09-03,long,153.62032570422292,2025-09-10,164.4319253372349,take_profit,7.04,6.74,0.33,AMAT,5.49
2025-09-04,long,331.5,2025-09-05,348.846,take_profit,5.23,4.93,0.34,ADBE,4.97
2025-09-11,long,76.94577055306124,2025-10-03,81.92554205353659,take_profit,6.47,6.17,0.33,UPS,5.53
2025-09-24,long,374.1700134277344,2025-10-01,400.2220496826172,take_profit,6.96,6.66,0.33,VRTX,7.73
2025-09-25,long,224.7683002494972,2025-09-29,242.5360250107466,take_profit,7.9,7.6,0.33,ACN,7.37
2025-11-14,long,192.8999938964844,2025-11-19,214.65447216796878,take_profit,11.28,10.98,0.34,DASH,4.58
2025-11-14,long,208.75642721348203,2025-11-21,202.49373439707756,stop_loss,-3.0,-3.3,0.33,ORCL,-6.0
2025-11-19,long,579.7421567881397,2025-11-25,628.9421175878874,take_profit,8.49,8.19,0.33,META,9.16
2025-11-19,long,131.3152571728856,2025-12-03,143.43723995384957,take_profit,9.23,8.93,0.33,BX,11.57
2025-11-21,long,220.4804205745986,2025-11-25,231.06948024402053,take_profit,4.8,4.5,0.33,CRM,5.18
2025-12-03,long,320.8857431547744,2025-12-04,337.40209872210454,take_profit,5.15,4.85,0.34,ETN,4.45
2025-12-24,long,34.95000076293945,2025-12-30,37.09052069091797,take_profit,6.12,5.82,0.33,INTC,6.42
2026-01-02,long,247.7084439144371,2026-01-30,240.277190597004,stop_loss,-3.0,-3.3,0.67,ADP,-2.22
2026-01-21,long,81.93000030517578,2026-02-04,79.4721002960205,stop_loss,-3.0,-3.3,0.33,NFLX,-2.46
2026-01-28,long,173.97278637934218,2026-01-29,182.35714749478228,take_profit,4.82,4.52,0.33,MRSH,6.56
2026-01-29,long,113.12999725341795,2026-02-03,109.73609733581542,stop_loss,-3.0,-3.3,0.66,NOW,-3.27
2026-01-29,long,284.6000061035156,2026-02-03,276.0620059204102,stop_loss,-3.0,-3.3,0.66,ADBE,-4.75
2026-01-30,long,463.0799865722656,2026-02-03,449.18758697509764,stop_loss,-3.0,-3.3,0.33,APP,-0.58
2026-02-04,long,186.3318566210609,2026-02-12,180.74190092242907,stop_loss,-3.0,-3.3,0.33,CRM,-1.29
2026-02-04,long,408.03596472990506,2026-02-11,395.7948857880079,stop_loss,-3.0,-3.3,0.33,INTU,-3.08
2026-02-05,long,71.87000274658203,2026-02-06,84.25528173828125,take_profit,17.23,16.93,0.33,HOOD,14.94
2026-02-09,long,178.13999938964844,2026-02-12,172.79579940795898,stop_loss,-3.0,-3.3,0.33,DASH,-9.84
2026-02-12,long,97.92231412694474,2026-02-23,94.9846447031364,stop_loss,-3.0,-3.3,0.33,KKR,-6.52
2026-02-12,long,157.80999755859375,2026-02-13,166.8676787109375,take_profit,5.74,5.44,0.34,PANW,5.49
2026-02-13,long,69.0199966430664,2026-02-26,74.6273571472168,take_profit,8.12,7.82,0.33,UBER,8.07
2026-02-17,long,160.0531942116696,2026-02-19,155.2515983853195,stop_loss,-3.0,-3.3,1.0,BKNG,-0.63
2026-02-17,long,196.0,2026-02-20,208.49384057617186,take_profit,6.37,6.07,0.33,AMZN,6.9
2026-02-17,long,194.8300018310547,2026-02-24,211.85267938232423,take_profit,8.74,8.44,0.34,AMD,9.46
2026-02-24,long,380.1693467763097,2026-03-04,406.1811578117518,take_profit,6.84,6.54,0.66,MSFT,5.85
2026-03-02,long,230.41904894374176,2026-03-05,249.27532578906758,take_profit,8.18,7.88,0.67,IBM,9.44
2026-03-12,long,912.2493207582108,2026-03-17,955.593012498519,take_profit,4.75,4.45,0.33,BLK,5.54
2026-03-12,long,126.467656145991,2026-03-16,134.3584826903734,take_profit,6.24,5.94,0.33,GLW,3.76
2026-03-20,long,289.2612224526533,2026-04-08,307.68546648602484,take_profit,6.37,6.07,0.33,AXP,8.76
2026-03-24,long,282.7694154114461,2026-03-25,298.26429354840957,take_profit,5.48,5.18,0.34,ELV,3.99
2026-03-24,long,95.1977172522992,2026-03-25,101.39476654921489,take_profit,6.51,6.21,0.33,NEM,6.09
2026-03-30,long,270.4528916396187,2026-04-01,288.6454285576623,take_profit,6.73,6.43,0.67,GE,7.78
2026-04-07,long,312.9625874505471,2026-04-08,331.6268953293464,take_profit,5.96,5.66,0.33,HD,6.31
2026-04-10,long,163.09904400673946,2026-04-13,172.70986336159052,take_profit,5.89,5.59,0.33,CRM,5.39
2026-05-05,long,316.26945076054096,2026-05-12,332.7496914311558,take_profit,5.21,4.91,0.33,AMGN,4.62
2026-05-15,long,169.5084712835212,2026-05-28,179.3982070811769,take_profit,5.83,5.53,0.33,RTX,4.93
2026-05-19,long,137.0,2026-05-21,147.10080072021483,take_profit,7.37,7.07,0.33,ANET,8.16
2026-05-20,long,149.7635062858282,2026-05-21,155.83703905370703,take_profit,4.06,3.76,0.33,BKNG,6.05
2026-06-02,long,590.830129282063,2026-06-05,635.2701051993606,take_profit,7.52,7.22,0.67,REGN,7.13
2026-06-02,long,506.96431776006017,2026-06-11,535.9712513888842,take_profit,5.72,5.42,0.33,LMT,7.26
2026-06-03,long,728.4157639772501,2026-06-10,791.7632070821678,take_profit,8.7,8.4,0.67,MCK,8.1
2026-06-12,long,86.45338693097862,2026-07-07,96.04550894483677,take_profit,11.1,10.8,0.66,ABT,9.77
2026-06-12,long,98.41999816894533,2026-06-17,95.46739822387697,stop_loss,-3.0,-3.3,0.33,NOW,-3.29
2026-06-18,long,190.1199951171875,2026-07-01,210.2555168457031,take_profit,10.59,10.29,0.34,ADBE,10.67
2026-06-29,long,121.79000091552734,2026-07-02,132.05273673998278,take_profit,8.43,8.13,0.33,ICE,8.9
2026-06-29,long,218.30999755859372,2026-07-07,240.20068323409296,take_profit,10.03,9.73,0.33,CME,9.98
2026-06-30,long,71.0,2026-07-02,76.59319927978515,take_profit,7.88,7.58,0.33,NFLX,9.07
2026-06-30,long,120.3330875974006,2026-07-07,138.10728723927835,take_profit,14.77,14.47,0.66,ACN,16.42
2026-07-02,long,19.62719512903332,2026-07-10,21.22709299531283,take_profit,8.15,7.85,0.34,T,7.36
2026-07-07,long,179.0,2026-07-09,191.84784057617188,take_profit,7.18,6.88,0.33,QCOM,6.47
2026-07-07,long,891.6599731445312,2026-07-09,977.3626670055482,take_profit,9.61,9.31,0.33,MU,10.91
2026-07-17,long,413.6300048828125,2026-07-23,401.22110473632813,stop_loss,-3.0,-3.3,0.33,APP,-3.87
2026-07-20,long,120.02999877929688,2026-07-24,116.42909881591797,stop_loss,-3.0,-3.3,0.67,ORCL,-4.5
2026-07-21,long,45.18000030517578,2026-07-23,48.2338399810791,take_profit,6.76,6.46,0.33,SLB,4.22
2026-07-23,long,328.57000732421875,2026-07-27,355.7737247314453,take_profit,8.28,7.98,0.33,ISRG,8.3
2026-07-23,long,197.7712880809621,2026-07-28,224.15795867682866,take_profit,13.34,13.04,0.34,IBM,13.94
2026-07-28,long,114.28480100637049,2026-07-30,135.4801688981114,take_profit,18.55,18.25,0.67,GLW,17.8
2026-07-29,long,162.89999389648438,2026-07-30,183.8421445288473,take_profit,12.86,12.56,0.33,MRVL,12.22
2026-08-03,long,142.88999938964844,2026-08-04,155.4451986694336,take_profit,8.79,8.49,0.33,QCOM,13.54
2026-08-10,long,424.3800048828125,2026-08-12,461.1063237304687,take_profit,8.65,8.35,0.33,WDC,6.7
