trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt
291,ZECUSDT,2025-01-19,2025-01-23,sma_exit,3.28,46.93,48.61,5,True
292,PEPEUSDT,2025-01-22,2025-01-30,sma_exit,-14.95,1.515e-05,1.293e-05,9,True
293,UNIUSDT,2025-01-23,2025-01-29,sma_exit,-8.71,12.81,11.733,7,True
294,SUIUSDT,2025-01-25,2025-01-30,sma_exit,-0.59,4.13,4.118,6,True
295,ENAUSDT,2025-01-26,2025-01-30,sma_exit,-2.37,0.7764,0.7603,5,True
296,ZECUSDT,2025-01-26,2025-01-30,sma_exit,-2.24,44.81,43.94,5,True
297,AAVEUSDT,2025-01-26,2025-01-30,sma_exit,-0.65,316.56,315.44,5,True
298,XRPUSDT,2025-01-26,2025-01-29,sma_exit,1.22,3.0223,3.0683,4,True
299,DOGEUSDT,2025-01-26,2025-01-30,sma_exit,-1.65,0.33605,0.33153,5,True
300,ADAUSDT,2025-01-27,2025-01-30,sma_exit,2.38,0.9345,0.9595,4,False
301,SOLUSDT,2025-01-27,2025-01-30,sma_exit,1.16,234.89,238.31,4,False
302,LINKUSDT,2025-01-27,2025-01-30,sma_exit,0.73,24.21,24.46,4,False
303,ETHUSDT,2025-01-27,2025-01-30,sma_exit,1.74,3182.44,3247.39,4,False
304,TRXUSDT,2025-01-28,2025-01-30,sma_exit,4.7,0.2399,0.2519,3,False
305,BTCUSDT,2025-01-28,2025-01-29,sma_exit,2.07,101335.52,103733.24,2,False
306,DOGEUSDT,2025-02-01,2025-02-10,sma_exit,-17.35,0.30792,0.25542,10,True
307,XRPUSDT,2025-02-01,2025-02-08,sma_exit,-16.24,2.8778,2.419,8,True
308,TRXUSDT,2025-02-02,2025-02-06,sma_exit,2.41,0.2255,0.2316,5,True
309,SUIUSDT,2025-02-02,2025-02-10,sma_exit,-3.06,3.3072,3.2159,9,True
310,LINKUSDT,2025-02-02,2025-02-10,sma_exit,-8.36,20.46,18.81,9,True
311,BTCUSDT,2025-02-02,2025-02-10,sma_exit,-0.58,97700.59,97430.82,9,True
312,ADAUSDT,2025-02-02,2025-02-10,sma_exit,-11.86,0.8052,0.7121,9,True
313,SOLUSDT,2025-02-02,2025-02-08,sma_exit,-2.36,203.51,199.32,7,True
314,AAVEUSDT,2025-02-06,2025-02-10,sma_exit,4.31,241.48,252.61,5,True
315,BTCUSDT,2025-02-24,2025-03-01,sma_exit,-6.29,91552.88,86064.53,6,True
316,XRPUSDT,2025-02-24,2025-03-02,sma_exit,28.73,2.2783,2.9396,7,True
317,TRXUSDT,2025-02-26,2025-02-28,sma_exit,2.38,0.2272,0.2333,3,True
318,XRPUSDT,2025-03-09,2025-03-12,sma_exit,4.42,2.1387,2.2396,4,True
319,TRXUSDT,2025-03-10,2025-03-17,sma_exit,-4.05,0.2292,0.2206,8,True
320,XRPUSDT,2025-03-27,2025-04-04,sma_exit,-9.3,2.341,2.1302,9,True
321,PEPEUSDT,2025-05-17,2025-05-18,sma_exit,13.6,1.216e-05,1.385e-05,2,True
322,BNBUSDT,2025-05-17,2025-05-18,sma_exit,1.58,639.51,651.53,2,True
323,TRXUSDT,2025-05-19,2025-05-20,sma_exit,0.6,0.2667,0.2691,2,True
324,SUIUSDT,2025-05-23,2025-05-27,sma_exit,2.23,3.5816,3.6722,5,True
325,AAVEUSDT,2025-05-29,2025-06-02,sma_exit,2.82,250.0,257.81,5,True
326,BTCUSDT,2025-05-29,2025-06-01,sma_exit,-0.25,105589.75,105642.93,4,True
327,PEPEUSDT,2025-05-30,2025-06-02,sma_exit,6.07,1.161e-05,1.235e-05,4,True
328,ZECUSDT,2025-05-30,2025-06-01,sma_exit,11.65,47.43,53.1,3,True
329,BNBUSDT,2025-05-30,2025-06-02,sma_exit,1.31,655.36,665.93,4,True
330,TRXUSDT,2025-05-31,2025-06-01,sma_exit,1.62,0.2657,0.2708,2,True
331,ETHUSDT,2025-06-05,2025-06-07,sma_exit,4.28,2414.01,2524.63,3,True
332,BTCUSDT,2025-06-05,2025-06-07,sma_exit,3.68,101508.68,105552.15,3,True
333,ZECUSDT,2025-06-05,2025-06-07,sma_exit,5.31,47.57,50.24,3,True
334,PEPEUSDT,2025-06-05,2025-06-07,sma_exit,7.78,1.064e-05,1.15e-05,3,True
335,BNBUSDT,2025-06-05,2025-06-07,sma_exit,2.46,633.32,650.82,3,True
336,ZECUSDT,2025-06-13,2025-06-23,sma_exit,-8.52,45.27,41.55,11,True
337,PEPEUSDT,2025-06-14,2025-06-23,sma_exit,-9.89,1.095e-05,9.9e-06,10,True
338,BNBUSDT,2025-06-14,2025-06-23,sma_exit,-1.09,645.61,640.49,10,True
339,AAVEUSDT,2025-06-17,2025-06-23,sma_exit,-3.87,266.56,257.04,7,True
340,ETHUSDT,2025-06-20,2025-06-23,sma_exit,-0.09,2406.49,2411.66,4,True
341,BTCUSDT,2025-06-20,2025-06-23,sma_exit,1.67,103297.99,105333.93,4,True
342,TRXUSDT,2025-06-22,2025-06-23,sma_exit,3.19,0.2635,0.2727,2,True
343,PROMUSDT,2025-07-09,2025-07-12,sma_exit,1.71,7.021,7.162,4,True
344,XRPUSDT,2025-07-23,2025-07-27,sma_exit,1.43,3.1838,3.2389,5,True
345,ZECUSDT,2025-07-23,2025-07-27,sma_exit,1.08,41.33,41.9,5,True
346,AAVEUSDT,2025-07-23,2025-07-27,sma_exit,4.71,290.39,304.93,5,True
347,PEPEUSDT,2025-07-24,2025-07-27,sma_exit,2.93,1.239e-05,1.279e-05,4,True
348,DOGEUSDT,2025-07-24,2025-07-27,sma_exit,3.37,0.23218,0.24071,4,True
349,NEARUSDT,2025-07-24,2025-07-26,sma_exit,5.77,2.717,2.882,3,True
350,PROMUSDT,2025-07-28,2025-07-30,sma_exit,5.59,8.969,9.497,3,True
351,PEPEUSDT,2025-07-30,2025-08-04,sma_exit,-5.41,1.134e-05,1.076e-05,6,True
352,AAVEUSDT,2025-07-30,2025-08-04,sma_exit,-2.76,274.58,267.82,6,True
353,DOGEUSDT,2025-07-30,2025-08-04,sma_exit,-4.66,0.21999,0.21039,6,True
354,ADAUSDT,2025-07-30,2025-08-04,sma_exit,-1.41,0.7634,0.7549,6,True
355,SOLUSDT,2025-07-30,2025-08-04,sma_exit,-4.92,177.77,169.55,6,True
356,SUIUSDT,2025-07-31,2025-08-04,sma_exit,-0.98,3.614,3.5893,5,True
357,UNIUSDT,2025-07-31,2025-08-04,sma_exit,6.3,9.344,9.961,5,True
358,LINKUSDT,2025-07-31,2025-08-04,sma_exit,0.82,16.92,17.11,5,True
359,XRPUSDT,2025-07-31,2025-08-04,sma_exit,1.33,3.0224,3.0716,5,False
360,NEARUSDT,2025-07-31,2025-08-04,sma_exit,0.37,2.535,2.552,5,False
361,WLDUSDT,2025-07-31,2025-08-04,sma_exit,-0.8,1.004,0.999,5,False
362,BTCUSDT,2025-07-31,2025-08-04,sma_exit,-0.91,115764.08,115055.03,5,False
363,ETHUSDT,2025-08-01,2025-08-04,sma_exit,6.37,3488.2,3720.99,4,False
364,BNBUSDT,2025-08-01,2025-08-04,sma_exit,1.23,757.08,768.63,4,False
365,BTCUSDT,2025-08-18,2025-08-22,sma_exit,0.31,116227.05,116935.99,5,True
366,NEARUSDT,2025-08-18,2025-08-22,sma_exit,4.09,2.575,2.688,5,True
367,ENAUSDT,2025-08-18,2025-08-22,sma_exit,10.94,0.6772,0.7533,5,True
368,UNIUSDT,2025-08-19,2025-08-22,sma_exit,14.65,9.95,11.438,4,True
369,XRPUSDT,2025-08-19,2025-08-22,sma_exit,7.17,2.8608,3.0744,4,True
370,ETHUSDT,2025-08-19,2025-08-20,sma_exit,6.09,4075.59,4336.16,2,True
371,DOGEUSDT,2025-08-19,2025-08-22,sma_exit,14.55,0.20943,0.24054,4,True
372,SOLUSDT,2025-08-19,2025-08-20,sma_exit,6.35,176.22,187.94,2,True
373,SUIUSDT,2025-08-19,2025-08-22,sma_exit,9.58,3.4222,3.7603,4,False
374,PROMUSDT,2025-08-23,2025-08-25,sma_exit,6.09,8.767,9.327,3,True
375,TRXUSDT,2025-08-25,2025-09-03,sma_exit,-0.62,0.3417,0.3406,10,True
376,ADAUSDT,2025-08-31,2025-09-02,sma_exit,2.61,0.8113,0.8349,3,True
377,XRPUSDT,2025-08-31,2025-09-02,sma_exit,2.81,2.7757,2.862,3,True
378,UNIUSDT,2025-09-01,2025-09-03,sma_exit,3.18,9.351,9.676,3,True
379,AAVEUSDT,2025-09-01,2025-09-02,sma_exit,3.27,304.87,315.74,2,True
380,BNBUSDT,2025-09-01,2025-09-03,sma_exit,0.77,845.68,854.76,3,True
381,TRXUSDT,2025-09-06,2025-09-07,sma_exit,5.01,0.3145,0.3312,2,True
382,PROMUSDT,2025-09-13,2025-09-14,sma_exit,5.08,8.922,9.402,2,True
383,ENAUSDT,2025-09-14,2025-09-24,time_exit,-20.33,0.7428,0.594,11,True
384,UNIUSDT,2025-09-15,2025-09-17,sma_exit,3.96,9.161,9.551,3,True
385,WLDUSDT,2025-09-15,2025-09-17,sma_exit,5.59,1.512,1.601,3,True
386,WLDUSDT,2025-09-21,2025-09-28,sma_exit,-9.45,1.465,1.331,8,True
387,ETHUSDT,2025-09-22,2025-09-28,sma_exit,-1.66,4199.08,4142.16,7,True
388,SOLUSDT,2025-09-22,2025-09-28,sma_exit,-4.63,220.38,210.83,7,True
389,ADAUSDT,2025-09-22,2025-09-28,sma_exit,-2.36,0.8256,0.8086,7,True
390,DOGEUSDT,2025-09-22,2025-09-28,sma_exit,-1.9,0.24122,0.23735,7,True
391,LINKUSDT,2025-09-22,2025-09-28,sma_exit,-0.16,21.65,21.68,7,True
392,BTCUSDT,2025-09-22,2025-09-28,sma_exit,-0.73,112650.99,112163.95,7,True
393,XRPUSDT,2025-09-22,2025-09-24,sma_exit,2.26,2.8526,2.9257,3,False
394,TRXUSDT,2025-09-23,2025-09-26,sma_exit,0.38,0.336,0.3383,4,False
395,ENAUSDT,2025-09-25,2025-09-26,sma_exit,5.15,0.5671,0.598,2,True
396,XRPUSDT,2025-10-07,2025-10-13,sma_exit,-8.95,2.852,2.6052,7,True
397,BNBUSDT,2025-10-10,2025-10-12,sma_exit,17.86,1102.47,1302.65,3,True
398,TRXUSDT,2025-10-10,2025-10-15,sma_exit,-0.71,0.3205,0.3192,6,True
399,SOLUSDT,2025-10-10,2025-10-13,sma_exit,10.45,188.43,208.69,4,True
400,BTCUSDT,2025-10-10,2025-10-13,sma_exit,1.82,112774.5,115166.0,4,True
401,PROMUSDT,2025-10-10,2025-10-11,sma_exit,7.73,9.291,10.037,2,True
402,ETHUSDT,2025-10-10,2025-10-12,sma_exit,8.12,3829.72,4152.29,3,True
403,ZECUSDT,2025-10-16,2025-10-19,sma_exit,14.67,205.07,235.77,4,True
404,PROMUSDT,2025-10-17,2025-10-23,sma_exit,-0.11,9.81,9.829,7,True
405,BNBUSDT,2025-10-17,2025-10-23,sma_exit,4.89,1071.15,1126.72,7,True
406,PROMUSDT,2025-10-25,2025-10-27,sma_exit,2.83,9.415,9.71,3,True
407,ETHUSDT,2025-10-30,2025-11-02,sma_exit,2.37,3805.09,3906.58,4,True
408,BNBUSDT,2025-11-03,2025-11-07,sma_exit,-0.54,993.54,991.15,5,True
409,PROMUSDT,2025-11-07,2025-11-11,sma_exit,9.68,9.17,10.085,5,True
410,ZECUSDT,2025-11-11,2025-11-14,sma_exit,36.97,443.43,608.68,4,True
411,BNBUSDT,2025-11-12,2025-11-18,sma_exit,-2.41,952.86,932.79,7,True
412,PROMUSDT,2025-11-20,2025-11-23,sma_exit,0.77,9.1,9.197,4,True
413,ZECUSDT,2025-11-22,2025-12-02,time_exit,-39.91,518.0,312.81,11,True
414,ZECUSDT,2025-12-17,2025-12-19,sma_exit,17.6,376.62,444.02,3,True
415,ZECUSDT,2026-01-07,2026-01-12,sma_exit,-13.62,469.52,407.0,6,True
416,ZECUSDT,2026-01-18,2026-01-22,sma_exit,-3.25,376.62,365.52,5,True
417,ZECUSDT,2026-01-25,2026-01-26,sma_exit,11.31,329.39,367.63,2,True
418,TRXUSDT,2026-04-24,2026-04-27,sma_exit,0.29,0.3234,0.3253,4,True
419,ZECUSDT,2026-04-28,2026-04-30,sma_exit,3.95,336.26,350.55,3,True
420,NEARUSDT,2026-05-16,2026-05-18,sma_exit,8.39,1.496,1.626,3,True
421,ZECUSDT,2026-05-27,2026-05-31,sma_exit,4.63,542.28,569.01,5,True
422,TRXUSDT,2026-05-28,2026-06-07,time_exit,-7.72,0.353,0.3268,11,True
423,NEARUSDT,2026-05-30,2026-06-01,sma_exit,16.94,2.25,2.638,3,True
424,ZECUSDT,2026-06-05,2026-06-08,sma_exit,17.57,389.43,459.04,4,True
425,NEARUSDT,2026-06-06,2026-06-08,sma_exit,14.28,1.859,2.13,3,True
426,TRXUSDT,2026-06-11,2026-06-14,sma_exit,1.21,0.317,0.3218,4,True
427,NEARUSDT,2026-06-22,2026-06-29,sma_exit,-10.16,2.069,1.865,8,True
428,WLDUSDT,2026-06-23,2026-07-03,sma_exit,-20.41,0.5439,0.4345,11,True
429,TRXUSDT,2026-06-26,2026-07-03,sma_exit,0.57,0.3206,0.3234,8,True
430,ZECUSDT,2026-06-27,2026-06-29,sma_exit,2.64,395.86,407.5,3,True
431,WLDUSDT,2026-07-07,2026-07-11,sma_exit,4.03,0.3809,0.3974,5,True
432,WLDUSDT,2026-07-18,2026-07-20,sma_exit,0.92,0.3762,0.3808,3,True
433,ZECUSDT,2026-07-22,2026-07-26,sma_exit,-1.69,515.48,508.31,5,True
434,NEARUSDT,2026-07-25,2026-07-31,sma_exit,-7.39,1.792,1.665,7,True
435,PROMUSDT,2026-07-30,2026-08-01,sma_exit,15.13,1.704,1.967,3,True
436,UNIUSDT,2026-08-11,2026-08-18,sma_exit,-12.5,3.753,3.295,8,True
437,ZECUSDT,2026-08-11,2026-08-14,sma_exit,2.15,481.49,493.27,4,True
438,PROMUSDT,2026-08-17,2026-08-20,sma_exit,13.28,1.951,2.216,4,True
