,elliott_wave,elliott_wave_stocks,rsi2_crypto,rsi2_mean_reversion,t3_supertrend,turtle_soup_crypto,turtle_soup_stocks,volatility_breakout,volatility_breakout_crypto,Portfolio (gewichtet)
2022-11-16,92.54512988208677,88.32030289507956,92.42329031359994,95.43984165250659,99.43469445439341,95.31383598016335,94.21907012077088,82.21817404522136,98.40253342716397,93.14631919677618
2022-11-17,91.37902868652378,88.02882557578296,92.42329031359994,95.50087823151368,99.43469445439341,95.31383598016335,94.7617124309664,81.53933117993539,98.40253342716397,92.97601447556029
2022-11-18,91.37902868652378,88.02882557578296,92.42329031359994,95.52521107205588,99.43469445439341,94.4578870892925,95.65704782772171,81.53933117993539,98.40253342716397,92.98309440294103
2022-11-19,91.37902868652378,88.02882557578296,92.42329031359994,95.52521107205588,99.43469445439341,94.4578870892925,95.65704782772171,81.53933117993539,98.40253342716397,92.98309440294103
2022-11-20,93.28734021467443,88.02882557578296,92.42329031359994,95.52521107205588,99.43469445439341,94.4578870892925,95.65704782772171,81.53933117993539,98.40253342716397,93.19512901718
2022-11-21,93.28734021467443,88.02882557578296,92.42329031359994,95.52521107205588,99.43469445439341,91.97298318514568,95.97695496675715,80.88419152574579,98.40253342716397,92.88178052614654
2022-11-22,93.28734021467443,88.02882557578296,92.42329031359994,95.52521107205588,99.43469445439341,91.01033507854476,96.02655243205461,81.4027645829375,98.40253342716397,92.83794968346749
2022-11-23,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,99.43469445439341,91.01033507854476,96.19341197775299,81.4027645829375,98.40253342716397,92.91924055381509
2022-11-24,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,99.43469445439341,91.01033507854476,96.19341197775299,81.4027645829375,98.40253342716397,92.91924055381509
2022-11-25,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,99.00704182954915,91.01033507854476,96.15881233951453,81.4027645829375,98.40253342716397,92.86787919125035
2022-11-26,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,99.00704182954915,91.01033507854476,96.15881233951453,81.4027645829375,98.40253342716397,92.86787919125035
2022-11-27,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,99.00704182954915,91.01033507854476,96.15881233951453,81.4027645829375,98.40253342716397,92.86787919125035
2022-11-28,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,98.10224683444201,91.01033507854476,96.77142125687371,81.4027645829375,98.40253342716397,92.83541407150057
2022-11-29,93.28734021467443,88.02882557578296,92.98804860103009,95.52521107205588,97.95408372032274,91.01033507854476,96.86245457925514,81.4027645829375,98.40253342716397,92.82906631686302
2022-11-30,93.28734021467443,88.02882557578296,92.98804860103009,95.78837380968447,97.95408372032274,91.01033507854476,97.18745400375713,82.52641079232377,98.40253342716397,93.01926724703156
2022-12-01,93.28734021467443,88.02882557578296,92.98804860103009,95.78837380968447,97.95408372032274,92.05602835209102,97.22665762611604,82.52641079232377,98.40253342716397,93.13981134657658
2022-12-02,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.95408372032274,95.91491505534125,97.1876632757626,83.58659509785295,98.40253342716397,93.68459805704688
2022-12-03,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.95408372032274,95.91491505534125,97.1876632757626,83.58659509785295,98.40253342716397,93.68459805704688
2022-12-04,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.95408372032274,95.91491505534125,97.1876632757626,83.58659509785295,98.40253342716397,93.68459805704688
2022-12-05,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.95408372032274,95.91491505534125,97.1262768208234,83.58659509785295,98.40253342716397,93.67777733983144
2022-12-06,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.95408372032274,95.91491505534125,96.8660122033482,83.58659509785295,98.40253342716397,93.64885904900083
2022-12-07,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.46132912109272,95.91491505534125,96.11151686627728,83.58659509785295,98.40253342716397,93.51027572274518
2022-12-08,93.28734021467443,88.02882557578296,92.98804860103009,95.81137754549115,97.46132912109272,95.91491505534125,96.11151686627728,83.58659509785295,98.40253342716397,93.51027572274518
2022-12-09,93.28734021467443,88.02882557578296,92.98804860103009,95.90431263815022,97.46132912109272,95.91491505534125,96.11151686627728,83.88913167395022,98.40253342716397,93.55421701927366
2022-12-10,93.28734021467443,88.02882557578296,92.98804860103009,95.90431263815022,97.46132912109272,95.91491505534125,96.11151686627728,83.88913167395022,98.40253342716397,93.55421701927366
2022-12-11,93.28734021467443,88.02882557578296,92.98804860103009,95.90431263815022,97.46132912109272,95.65687088678106,96.11151686627728,83.88913167395022,98.40253342716397,93.52554544498919
2022-12-12,93.28734021467443,88.02882557578296,92.98804860103009,95.64851109597976,97.14071720334978,95.55641797830586,96.28144573472262,83.99349230476915,98.40253342716397,93.48081468175316
2022-12-13,93.28734021467443,88.02882557578296,92.98804860103009,95.96606488893795,97.14071720334978,94.43177547699771,96.3537143339465,83.99349230476915,98.40253342716397,93.39916800296137
2022-12-14,93.28734021467443,88.02882557578296,92.98804860103009,95.90329024989212,97.14071720334978,94.43177547699771,96.06889513449563,84.16606498194945,98.40253342716397,93.37972120725955
2022-12-15,93.28734021467443,88.02882557578296,92.98804860103009,95.90329024989212,96.92306436422002,94.05525626755494,95.84385797127533,84.16606498194945,98.40253342716397,93.2886979615048
2022-12-16,93.28734021467443,87.73831586328741,92.98804860103009,95.90329024989212,95.47184135526392,92.08889826403858,95.63709722986647,84.16606498194945,98.40253342716397,92.8537144652407
2022-12-17,93.28734021467443,87.73831586328741,91.35144271879413,95.90329024989212,95.47184135526392,91.77832367545007,95.63709722986647,84.16606498194945,98.40253342716397,92.63736107959353
2022-12-18,93.28734021467443,87.73831586328741,91.35144271879413,95.90329024989212,95.47184135526392,91.77832367545007,95.63709722986647,84.16606498194945,98.40253342716397,92.63736107959353
2022-12-19,93.28734021467443,87.73831586328741,91.35144271879413,95.90329024989212,95.47184135526392,90.51728639933152,95.24527027828293,84.16606498194945,98.40253342716397,92.45370949873775
2022-12-20,93.28734021467443,87.73831586328741,91.35144271879413,95.85677158414971,95.47184135526392,90.51728639933152,95.12179979505295,84.16606498194945,98.40253342716397,92.43482181551859
2022-12-21,93.28734021467443,87.73831586328741,91.35144271879413,96.05378580148083,95.47184135526392,90.51728639933152,94.7258571606951,84.01258787763634,98.40253342716397,92.39566564648082
2022-12-22,93.28734021467443,87.44883067563998,91.35144271879413,96.05951117572606,95.47184135526392,89.82804223322891,94.36200290051,84.01258787763634,98.40253342716397,92.24712584207084
2022-12-23,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.82804223322891,94.36200290051,83.925565266958,98.40253342716397,92.22227987740892
2022-12-24,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.82804223322891,94.36200290051,83.925565266958,98.40253342716397,92.22227987740892
2022-12-25,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.82804223322891,94.36200290051,83.925565266958,98.40253342716397,92.22227987740892
2022-12-26,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.82804223322891,94.36200290051,83.925565266958,98.40253342716397,92.22227987740892
2022-12-27,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.51470288569155,94.2955939174394,83.73327949838495,98.40253342716397,92.15872053305547
2022-12-28,93.28734021467443,87.44883067563998,91.35144271879413,95.92292010444717,95.47184135526392,89.06660713901721,94.2955939174394,83.73327949838495,98.40253342716397,92.10893211675834
2022-12-29,93.28734021467443,87.44883067563998,91.35144271879413,95.87108501976276,95.47184135526392,89.29290777890529,94.0044965578243,83.73327949838495,98.40253342716397,92.09597302737927
2022-12-30,93.28734021467443,87.44883067563998,91.35144271879413,96.0561372944744,95.47184135526392,89.11565601073956,93.86574921819467,83.73327949838495,98.40253342716397,92.08142337925887
2022-12-31,93.28734021467443,87.44883067563998,91.35144271879413,96.0561372944744,95.47184135526392,89.11565601073956,93.86574921819467,83.73327949838495,98.40253342716397,92.08142337925887
2023-01-01,93.28734021467443,87.44883067563998,91.35144271879413,96.0561372944744,95.47184135526392,88.85361830147545,93.86574921819467,83.73327949838495,98.40253342716397,92.05230807822953
2023-01-02,93.28734021467443,87.44883067563998,91.35144271879413,96.0561372944744,95.47184135526392,88.53280386492821,93.86574921819467,83.73327949838495,98.40253342716397,92.01666202972427
2023-01-03,93.28734021467443,87.44883067563998,91.35144271879413,96.0561372944744,95.47184135526392,88.53280386492821,93.75427699661188,83.73327949838495,98.40253342716397,92.00427622732619
2023-01-04,93.28734021467443,87.44883067563998,91.35144271879413,96.09641939184256,95.47184135526392,88.53280386492821,93.82117428102859,83.43682310469313,98.40253342716397,91.98324544822542
2023-01-05,93.28734021467443,87.44883067563998,91.35144271879413,96.09641939184256,95.47184135526392,88.53280386492821,93.83233545465389,82.88414402432073,98.40253342716397,91.92307679192018
2023-01-06,93.28734021467443,87.44883067563998,91.35144271879413,96.289548533793,94.65071974416354,88.53280386492821,93.56628097836058,82.88414402432073,98.40253342716397,91.82373824242649
2023-01-07,93.28734021467443,87.44883067563998,91.35144271879413,96.289548533793,94.65071974416354,88.53280386492821,93.56628097836058,82.88414402432073,98.40253342716397,91.82373824242649
2023-01-08,93.28734021467443,87.44883067563998,91.35144271879413,96.289548533793,94.65071974416354,92.96174290404136,93.56628097836058,82.88414402432073,98.40253342716397,92.31584258010574
2023-01-09,93.28734021467443,87.44883067563998,91.35144271879413,96.91371656534798,94.65071974416354,93.24159794875365,94.03916595339791,82.88414402432073,98.40253342716397,92.46883236358403
2023-01-10,93.28734021467443,87.44883067563998,91.35144271879413,96.91371656534798,94.65071974416354,99.22750586999284,94.03916595339791,82.88414402432073,98.40253342716397,93.13393324372171
2023-01-11,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,94.65071974416354,101.24352713610907,94.03916595339791,82.88414402432073,98.40253342716397,93.33396628190641
2023-01-12,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,94.65071974416354,102.75124234955359,94.88106723142205,82.88414402432073,98.40253342716397,93.59503478095849
2023-01-13,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,94.65071974416354,102.75124234955359,94.90094807194214,83.43991069732091,98.40253342716397,93.65899561579407
2023-01-14,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,95.73643292200722,102.75124234955359,94.90094807194214,83.43991069732091,98.40253342716397,93.77963041333226
2023-01-15,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,95.73643292200722,102.75124234955359,94.90094807194214,83.43991069732091,98.40253342716397,93.77963041333226
2023-01-16,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,95.73643292200722,102.75124234955359,94.90094807194214,83.43991069732091,98.40253342716397,93.77963041333226
2023-01-17,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,95.73643292200722,102.75124234955359,95.19385912227136,83.43991069732091,98.40253342716397,93.81217608559106
2023-01-18,93.28734021467443,87.44883067563998,91.35144271879413,96.69799264289408,95.73643292200722,102.75124234955359,95.10680196799395,83.43991069732091,98.40253342716397,93.80250306844913
2023-01-19,93.28734021467443,87.44883067563998,91.35144271879413,96.77732997172073,95.73643292200722,102.75124234955359,94.86725527906074,84.4793368801064,98.40253342716397,93.90019382652457
2023-01-20,93.28734021467443,87.44883067563998,93.151013184322,96.77732997172073,95.73643292200722,102.75124234955359,94.84381681444758,84.4793368801064,98.40253342716397,94.0975418266262
2023-01-21,93.28734021467443,87.44883067563998,93.151013184322,96.77732997172073,95.73643292200722,102.75124234955359,94.84381681444758,84.4793368801064,98.40253342716397,94.0975418266262
2023-01-22,93.28734021467443,87.44883067563998,93.151013184322,96.77732997172073,95.73643292200722,102.75124234955359,94.84381681444758,84.4793368801064,98.40253342716397,94.0975418266262
2023-01-23,93.28734021467443,87.44883067563998,93.151013184322,97.21174274257693,95.73643292200722,102.75124234955359,96.20150382863135,84.4793368801064,98.40253342716397,94.29666402496397
2023-01-24,93.28734021467443,87.44883067563998,93.151013184322,98.75319751927712,94.08969990846947,102.75124234955359,96.75314483506227,84.4793368801064,98.40253342716397,94.34625988825212
2023-01-25,93.28734021467443,87.44883067563998,93.45844850557799,98.90205724965288,94.08969990846947,102.75124234955359,96.72552093033963,87.08512255367661,98.40253342716397,94.68342175719427
2023-01-26,93.28734021467443,87.44883067563998,93.45844850557799,99.06594608742238,94.1021488753583,102.75124234955359,96.6838758012502,87.7826809804294,100.68935357394189,95.02998522931644
2023-01-27,93.28734021467443,87.44883067563998,93.45844850557799,98.86279754054281,94.1021488753583,102.75124234955359,97.00022531619256,87.88542656279688,100.68935357394189,95.05397929047537
2023-01-28,93.28734021467443,87.44883067563998,93.45844850557799,98.86279754054281,94.1021488753583,102.75124234955359,97.00022531619256,87.88542656279688,100.68935357394189,95.05397929047537
2023-01-29,93.28734021467443,87.44883067563998,93.45844850557799,98.86279754054281,94.1021488753583,102.75124234955359,97.00022531619256,87.88542656279688,100.68935357394189,95.05397929047537
2023-01-30,93.28734021467443,87.44883067563998,93.45844850557799,98.86279754054281,93.697557451472,102.75124234955359,96.84815432554772,87.88542656279688,100.68935357394189,94.99212791108302
2023-01-31,93.28734021467443,87.44883067563998,93.45844850557799,98.87322590077517,93.697557451472,102.75124234955359,96.84815432554772,87.15684970549115,100.68935357394189,94.91233363363042
2023-02-01,93.28734021467443,87.44883067563998,93.45844850557799,98.88212067862044,93.697557451472,102.75124234955359,96.84780553887194,87.15684970549115,100.15572534432494,94.8539911626918
2023-02-02,93.28734021467443,87.44883067563998,93.45844850557799,98.88212067862044,93.697557451472,102.75124234955359,97.26167580836544,86.42827284818544,100.15572534432494,94.81902376404601
2023-02-03,93.28734021467443,87.44883067563998,93.45844850557799,98.88212067862044,93.697557451472,102.75124234955359,97.62692521525369,86.42827284818544,100.15572534432494,94.85960703147803
2023-02-04,93.28734021467443,87.44883067563998,93.45844850557799,98.88212067862044,93.697557451472,102.75124234955359,97.62692521525369,86.42827284818544,100.15572534432494,94.85960703147803
2023-02-05,93.28734021467443,87.44883067563998,93.45844850557799,98.88212067862044,92.89174194720209,102.75124234955359,97.62692521525369,86.42827284818544,100.15572534432494,94.77007197544803
2023-02-06,93.28734021467443,87.44883067563998,93.45844850557799,98.95583487202765,92.48888521542324,102.55811881705179,97.74251311961082,87.52280068402052,100.15572534432494,94.84649971648345
2023-02-07,93.28734021467443,87.44883067563998,94.38373734762463,99.9307843149283,92.48888521542324,102.55811881705179,97.67052354972756,87.52280068402052,100.15572534432494,95.04963846260169
2023-02-08,93.28734021467443,87.44883067563998,94.38373734762463,99.9184134170056,92.48888521542324,102.55811881705179,97.52305654320315,87.52280068402052,100.15572534432494,95.03187869544091
2023-02-09,93.28734021467443,87.44883067563998,94.38373734762463,99.9184134170056,92.48888521542324,102.43196389020015,97.65357251728413,88.72335170055102,99.62491203377904,95.1067785569091
2023-02-10,93.28734021467443,93.31064959428817,94.38373734762463,99.9184134170056,92.48888521542324,102.26188001560553,97.66194339750311,87.98460953828615,99.62491203377904,95.65804119713219
2023-02-11,93.28734021467443,93.31064959428817,94.38373734762463,99.9184134170056,92.48888521542324,101.62997899807185,97.66194339750311,87.98460953828615,99.62491203377904,95.58782997296179
2023-02-12,93.28734021467443,93.31064959428817,94.38373734762463,99.9184134170056,92.48888521542324,101.62997899807185,97.66194339750311,87.98460953828615,99.62491203377904,95.58782997296179
2023-02-13,93.28734021467443,93.31064959428817,94.39318312884046,100.38503141799117,92.48888521542324,101.16109636004124,97.69968211582368,87.98460953828615,99.62491203377904,95.59282106879417
2023-02-14,93.28734021467443,93.31064959428817,94.63101795692724,100.38503141799117,92.48888521542324,101.16109636004124,97.69214832362661,87.98460953828615,99.62491203377904,95.61841007278191
2023-02-15,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,92.48888521542324,101.16109636004124,97.59497635575124,88.09172525175755,99.62491203377904,95.76404382164694
2023-02-16,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,101.16109636004124,97.59769689182242,88.09172525175755,99.62491203377904,95.69538925769697
2023-02-17,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,101.16109636004124,97.68845118486323,87.36053581607447,99.62491203377904,95.62422979740339
2023-02-18,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,101.16109636004124,97.68845118486323,87.36053581607447,99.62491203377904,95.62422979740339
2023-02-19,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,101.76473539720882,97.68845118486323,87.36053581607447,99.62491203377904,95.69130080153313
2023-02-20,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,104.86126541993104,97.68845118486323,87.36053581607447,99.62491203377904,96.0353596929467
2023-02-21,93.28734021467443,93.31064959428817,95.67393163242986,100.64287773667778,91.86827360380244,104.86126541993104,97.66870985901345,87.36053581607447,99.09691364230422,95.97449972435507
2023-02-22,93.28734021467443,93.31064959428817,95.67393163242986,100.72937178331094,92.15776310432335,104.86126541993104,97.55960938682605,86.27208816264488,99.09691364230422,95.88321477119253
2023-02-23,93.28734021467443,98.02090258362401,95.67393163242986,101.31816518113652,92.15776310432335,107.13287329109737,97.57307255251158,85.24102223066691,99.09691364230422,96.61133160364089
2023-02-24,93.28734021467443,107.21441939038496,95.67393163242986,101.44862192286692,92.15776310432335,107.13287329109737,97.43976628502429,84.62820634619038,98.56881471800543,97.50574854499965
2023-02-25,93.28734021467443,107.21441939038496,95.67393163242986,101.44862192286692,92.15776310432335,106.87575070885347,97.43976628502429,84.62820634619038,98.56881471800543,97.47717936919477
2023-02-26,93.28734021467443,107.21441939038496,96.30252351502378,101.44862192286692,92.15776310432335,106.87575070885347,97.43976628502429,84.62820634619038,98.56881471800543,97.5470229117052
2023-02-27,93.28734021467443,107.21441939038496,96.40006363473663,101.45567640184765,92.15776310432335,106.87575070885347,96.88366080914324,84.62820634619038,98.56881471800543,97.49685503646215
2023-02-28,93.28734021467443,107.21441939038496,96.40006363473663,101.30068234192345,92.15776310432335,106.11902594470277,96.7354264719321,84.62820634619038,98.56881471800543,97.37908246298592
2023-03-01,93.28734021467443,107.21441939038496,96.885179072126,101.30068234192345,92.15776310432335,106.11902594470277,96.04413128051448,84.943330799924,98.56881471800543,97.39118742961985
2023-03-02,93.28734021467443,107.21441939038496,96.885179072126,100.9974419845783,92.15776310432335,106.11902594470277,95.82641863748579,84.943330799924,98.56881471800543,97.33330376291165
2023-03-03,93.28734021467443,107.21441939038496,96.885179072126,100.99836213401056,92.15776310432335,105.01076720012861,95.71982942936407,84.943330799924,98.56881471800543,97.19842289588237
2023-03-04,93.28734021467443,107.21441939038496,96.885179072126,100.99836213401056,92.15776310432335,103.97347060190849,95.71982942936407,84.943330799924,98.56881471800543,97.08316771830235
2023-03-05,93.28734021467443,107.21441939038496,95.72076282140515,100.99836213401056,92.15776310432335,103.97347060190849,95.71982942936407,84.943330799924,98.56881471800543,96.95378813488892
2023-03-06,93.28734021467443,107.21441939038496,95.72076282140515,101.03782632077227,92.15776310432335,103.8061514862627,95.58219820709698,84.943330799924,98.56881471800543,96.92428967364991
2023-03-07,93.28734021467443,107.21441939038496,95.65494064072226,100.64308221432938,92.15776310432335,102.48531349806518,95.39169092477997,84.943330799924,98.56881471800543,96.70518838946765
2023-03-08,93.28734021467443,107.21441939038496,95.65494064072226,100.64308221432938,92.15776310432335,101.4518056435898,95.51795170141628,84.943330799924,98.56881471800543,96.60438315859665
2023-03-09,93.28734021467443,107.21441939038496,95.65494064072226,100.64308221432938,92.15776310432335,100.69549047335747,95.20334611985287,84.943330799924,98.56881471800543,96.48539196395267
2023-03-10,93.28734021467443,106.86061680949304,95.65494064072226,100.64308221432938,92.15776310432335,100.69549047335747,94.89739044784908,83.18140794223827,98.56881471800543,96.21631628499917
2023-03-11,93.28734021467443,106.86061680949304,95.65494064072226,100.64308221432938,92.15776310432335,99.62716713582238,94.89739044784908,83.18140794223827,98.56881471800543,96.09761369193971
2023-03-12,93.28734021467443,106.86061680949304,95.47079762165171,100.64308221432938,92.15776310432335,99.62716713582238,94.89739044784908,83.18140794223827,98.56881471800543,96.07715335648743
2023-03-13,93.28734021467443,106.86061680949304,95.47079762165171,100.55720160065104,92.15776310432335,99.62716713582238,94.73862275302905,82.48522705681171,98.56881471800543,95.97261677938467
2023-03-14,93.28734021467443,106.86061680949304,95.47079762165171,100.86105539095105,92.15776310432335,99.62716713582238,94.68944383174252,82.48522705681171,98.56881471800543,96.00091398705283
2023-03-15,93.28734021467443,106.86061680949304,95.47079762165171,100.86105539095105,91.76143697812552,99.62716713582238,94.55885810032639,81.78904617138514,98.56881471800543,95.86501479338166
2023-03-16,93.28734021467443,106.86061680949304,95.47079762165171,101.02310392985598,91.76143697812552,99.62716713582238,94.44578146003498,81.63476154284629,98.56881471800543,95.85331337894551
2023-03-17,93.28734021467443,106.86061680949304,95.47079762165171,101.02310392985598,91.76143697812552,99.62716713582238,94.3079409657624,81.63476154284629,98.56881471800543,95.83799776847077
2023-03-18,93.28734021467443,106.86061680949304,95.47079762165171,101.02310392985598,91.76143697812552,99.62716713582238,94.3079409657624,81.63476154284629,98.56881471800543,95.83799776847077
2023-03-19,93.28734021467443,106.86061680949304,95.47079762165171,101.02310392985598,91.76143697812552,99.62716713582238,94.3079409657624,81.63476154284629,98.56881471800543,95.83799776847077
2023-03-20,93.28734021467443,106.86061680949304,95.47079762165171,100.40108291364295,91.76143697812552,100.95025789057084,94.3079409657624,81.63476154284629,98.56881471800543,95.91589440608583
2023-03-21,93.28734021467443,106.86061680949304,95.47079762165171,99.21715731079172,91.76143697812552,109.22589821386333,94.04732756161143,81.63476154284629,98.56881471800543,96.67490566345141
2023-03-22,93.28734021467443,106.86061680949304,95.47079762165171,99.21715731079172,92.13011007131625,110.53496037690833,93.40583910749676,81.63476154284629,98.04644616467277,96.73200324665014
2023-03-23,93.28734021467443,106.86061680949304,95.47079762165171,99.21715731079172,92.13011007131625,110.53496037690833,93.38414457626256,82.03985369561086,98.04644616467277,96.77460298237573
2023-03-24,93.28734021467443,105.80268106769148,95.47079762165171,99.34219539475433,92.13011007131625,110.53496037690833,93.82675486784125,82.46095382861486,98.04644616467277,96.76691551201392
2023-03-25,93.28734021467443,105.80268106769148,95.47079762165171,99.34219539475433,92.13011007131625,110.53496037690833,93.82675486784125,82.46095382861486,98.04644616467277,96.76691551201392
2023-03-26,93.28734021467443,105.80268106769148,95.47079762165171,99.34219539475433,92.13011007131625,110.53496037690833,93.82675486784125,82.46095382861486,98.04644616467277,96.76691551201392
2023-03-27,93.32558387684975,105.80268106769148,95.47079762165171,99.34219539475433,92.13011007131625,110.53496037690833,93.93801781741854,82.0432262967889,98.04644616467277,96.73711318756132
2023-03-28,93.32558387684975,105.80268106769148,95.47079762165171,99.34219539475433,92.13011007131625,110.53496037690833,93.98461571730421,82.0432262967889,98.04644616467277,96.74229073199307
2023-03-29,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,92.13011007131625,110.53496037690833,94.09476254951899,82.0432262967889,98.04644616467277,96.76754767939198
2023-03-30,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,92.13011007131625,110.53496037690833,94.67242304196392,82.0432262967889,98.04644616467277,96.83173217855253
2023-03-31,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,92.13011007131625,110.53496037690833,95.40424724510844,82.0432262967889,98.04644616467277,96.91304597890192
2023-04-01,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,92.13011007131625,111.74090727100885,95.40424724510844,82.0432262967889,98.04644616467277,97.04704007824641
2023-04-02,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,92.13011007131625,111.74090727100885,95.40424724510844,82.0432262967889,97.00713783050165,96.93156137444963
2023-04-03,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,91.73398802654283,111.74090727100885,95.40424724510844,82.0432262967889,97.00713783050165,96.88754781391926
2023-04-04,93.32558387684975,105.80268106769148,95.47079762165171,99.45936108912974,91.73398802654283,111.74090727100885,95.40424724510844,82.89858445753373,97.00713783050165,96.98258760955757
2023-04-05,93.32558387684975,105.80268106769148,95.47010161672003,99.45936108912974,92.15500800509388,111.74090727100885,95.40424724510844,83.43601558046741,96.49301296873429,97.03187985786707
2023-04-06,93.32558387684975,105.80268106769148,95.47010161672003,99.45936108912974,92.15500800509388,112.10237390395226,95.52429961891568,83.57642979289378,96.49301296873429,97.10098354888675
2023-04-07,93.32558387684975,105.80268106769148,95.47010161672003,99.45936108912974,92.15500800509388,112.86176102857223,95.52429961891568,83.57642979289378,96.49301296873429,97.18535989606674
2023-04-08,93.32558387684975,105.80268106769148,95.47010161672003,99.45936108912974,92.15500800509388,112.86176102857223,95.52429961891568,83.57642979289378,96.49301296873429,97.18535989606674
2023-04-09,93.32558387684975,105.80268106769148,95.47010161672003,99.45936108912974,92.37674247271175,112.86176102857223,95.52429961891568,83.57642979289378,96.49301296873429,97.2099970591354
2023-04-10,93.32558387684975,105.80268106769148,95.84624256766162,99.601064101699,92.37674247271175,112.86176102857223,95.95609752354484,83.57642979289378,96.49301296873429,97.31551282226206
2023-04-11,93.32558387684975,105.80268106769148,95.84624256766162,99.70749471936465,92.37674247271175,112.86176102857223,95.95609752354484,83.57642979289378,96.49301296873429,97.32733844644713
2023-04-12,93.32558387684975,105.80268106769148,95.84624256766162,99.9825171607869,92.44582403487344,112.86176102857223,95.95707412623706,83.57642979289378,96.49301296873429,97.36568073603337
2023-04-13,93.32558387684975,105.80268106769148,95.84624256766162,100.67641207154263,92.44582403487344,113.40365378254862,95.95707412623706,83.57642979289378,96.49301296873429,97.50299047655918
2023-04-14,93.32558387684975,105.80268106769148,95.84624256766162,100.67641207154263,92.44582403487344,113.40365378254862,96.12037604784237,84.43045791373741,96.49301296873429,97.61602714794239
2023-04-15,93.32558387684975,105.80268106769148,95.84624256766162,100.67641207154263,92.44582403487344,113.40365378254862,96.12037604784237,84.43045791373741,96.49301296873429,97.61602714794239
2023-04-16,93.32558387684975,105.80268106769148,95.84624256766162,100.67641207154263,92.44582403487344,113.40365378254862,96.12037604784237,84.43045791373741,96.49301296873429,97.61602714794239
2023-04-17,93.32558387684975,105.80268106769148,95.84624256766162,100.80676657444725,91.45786585932055,113.40365378254862,96.1288166853965,84.43045791373741,96.49301296873429,97.5216756995986
2023-04-18,93.32558387684975,105.80268106769148,96.12713027223737,100.80676657444725,91.45786585932055,116.06150871871854,96.1288166853965,84.72909937298118,96.49301296873429,97.88138504404186
2023-04-19,93.32558387684975,105.45354576666332,96.12713027223737,100.81729717350541,92.12000804080812,116.06150871871854,96.17611215863377,84.03543606308189,95.2585704232432,97.7083547215268
2023-04-20,93.32558387684975,105.45354576666332,96.12713027223737,100.79991657311813,92.17715083964201,115.56497849119935,96.47585942780847,84.84927797833936,94.23574947220267,97.66768807756225
2023-04-21,93.32558387684975,105.45354576666332,96.12713027223737,100.79991657311813,92.17715083964201,114.63612188286227,96.45660640330483,84.84927797833936,93.72423846385844,97.50550800631949
2023-04-22,93.32558387684975,105.45354576666332,96.12713027223737,100.79991657311813,92.17715083964201,114.7681135230504,96.45660640330483,84.84927797833936,93.72423846385844,97.52017374411817
2023-04-23,93.32558387684975,105.45354576666332,96.12713027223737,100.79991657311813,92.17715083964201,114.56178058668185,96.45660640330483,84.84927797833936,93.72423846385844,97.49724786229945
2023-04-24,93.32558387684975,105.45354576666332,96.12713027223737,100.78938597405995,92.17715083964201,113.85195432618215,96.47272034772637,84.84927797833936,93.72423846385844,97.4189986495065
