symbol,entry_time,exit_time,entry_price,exit_price,result,pnl_pct,atr_at_entry,vol_at_entry,initial_stop_pct
TRXUSDT,2026-05-03,2026-05-18,0.3385,0.3557,time_exit,4.78,0.005495003116958692,0.012255059291482554,5.0
LINKUSDT,2026-05-05,2026-05-20,9.76,9.636,time_exit,-1.57,0.3545937572114631,0.03625604695062731,5.0
PEPEUSDT,2026-05-05,2026-05-15,4.11e-06,3.9045e-06,stop_loss,-5.3,2.079006707809642e-07,0.05242837998905949,5.0
BTCUSDT,2026-05-05,2026-05-17,80905.52,76860.244,stop_loss,-5.3,2165.051385645305,0.029835551596606447,5.0
ADAUSDT,2026-05-05,2026-05-17,0.262,0.2489,stop_loss,-5.3,0.009842682443302934,0.03870126992881178,5.0
BNBUSDT,2026-05-06,2026-05-21,647.74,658.58,time_exit,1.37,16.28950407703305,0.021087488873723807,5.0
NEARUSDT,2026-05-06,2026-05-21,1.487,1.927,time_exit,29.29,0.07162793946293844,0.04376244489811583,5.0
SUIUSDT,2026-05-06,2026-05-21,0.9926,1.1243,time_exit,12.97,0.04169883340102546,0.03667075126584562,5.0
UNIUSDT,2026-05-06,2026-05-21,3.475,3.608,time_exit,3.53,0.14965276955060824,0.03969615870689377,5.0
SOLUSDT,2026-05-06,2026-05-17,89.16,84.702,stop_loss,-5.3,3.039609528115686,0.03274035631380037,5.0
BMTUSDT,2026-05-07,2026-05-15,0.01753,0.016653499999999998,stop_loss,-5.3,0.0009306766867576894,0.027469396716579157,5.0
ENAUSDT,2026-05-08,2026-05-12,0.1317,0.125115,stop_loss,-5.3,0.009275577025974785,0.0493444410857534,5.0
WLDUSDT,2026-05-10,2026-05-12,0.2836,0.26942,stop_loss,-5.3,0.016992485200366354,0.04771600276870291,5.0
AAVEUSDT,2026-05-10,2026-05-12,102.15,97.0425,stop_loss,-5.3,5.201649483676902,0.040732581101431894,5.0
XRPUSDT,2026-05-10,2026-05-16,1.4734,1.39973,stop_loss,-5.3,0.044963242031473075,0.02317110600095214,5.0
ENAUSDT,2026-07-21,2026-07-27,0.0868,0.08245999999999999,stop_loss,-5.3,0.0053721442427844285,0.04931792573005132,5.0
BTCUSDT,2026-07-21,2026-07-28,66556.16,63228.352,stop_loss,-5.3,1836.1605008332845,0.01810330888724351,5.0
PEPEUSDT,2026-07-26,2026-07-27,2.98e-06,2.8309999999999997e-06,stop_loss,-5.3,1.6775159428522595e-07,0.032457081563007986,5.0
AAVEUSDT,2026-07-26,2026-07-29,101.47,96.39649999999999,stop_loss,-5.3,5.16235912098045,0.03919954357076664,5.0
UNIUSDT,2026-07-29,2026-08-04,3.991,3.7914499999999998,stop_loss,-5.3,0.22374562869241893,0.03688026242243061,5.0
BNBUSDT,2026-07-30,2026-08-14,591.99,607.96,time_exit,2.4,13.679489372126096,0.021653160766910377,5.0
ADAUSDT,2026-08-02,2026-08-14,0.1895,0.180025,stop_loss,-5.3,0.009791639515490965,0.038239418083754056,5.0
ENAUSDT,2026-08-03,2026-08-09,0.093,0.08835,stop_loss,-5.3,0.006007293416147508,0.05215333953274239,5.0
LINKUSDT,2026-08-11,2026-08-26,8.779,11.624,time_exit,32.11,0.3001764319729959,0.02638633952996209,5.0
TRXUSDT,2026-08-11,2026-08-26,0.3352,0.336,time_exit,-0.06,0.0035115904074889824,0.01168467157756975,5.0
TRUMPUSDT,2026-08-19,2026-08-20,1.793,1.70335,stop_loss,-5.3,0.08653686909261016,0.04591031805594629,5.0
WLDUSDT,2026-08-20,2026-08-30,0.3737,0.35501499999999997,stop_loss,-5.3,0.026398375932338784,0.08296244487304805,5.0
NEARUSDT,2026-08-21,2026-08-22,1.968,1.8696,stop_loss,-5.3,0.09448312289824314,0.052218047917904575,5.0
