entry_time,direction,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score,symbol
2022-05-10,long,46.30249866057044,2022-06-16,44.91342370075333,stop_loss,-3.0,-3.3,0.33,JCI
2022-05-12,long,202.64120142039715,2022-09-21,233.02587890625,time_exit,14.99,14.69,1.0,DHR
2022-05-12,long,31.468761737056937,2022-06-22,30.524698884945227,stop_loss,-3.0,-3.3,0.67,FCX
2022-05-12,long,132.32000732421875,2022-09-21,166.0399932861328,time_exit,25.48,25.18,0.66,CDNS
2022-05-12,long,102.40550231933594,2022-09-21,118.54000091552734,time_exit,15.76,15.46,0.33,AMZN
2022-05-12,long,75.05166625976562,2022-05-18,72.80011627197266,stop_loss,-3.0,-3.3,0.33,PANW
2022-05-12,long,81.29399871826172,2022-09-21,80.28600311279297,time_exit,-1.24,-1.54,0.33,NOW
2022-05-12,long,123.58266336969952,2022-06-16,119.87518346860853,stop_loss,-3.0,-3.3,0.66,TT
2022-05-12,long,21.690000534057617,2022-06-14,21.039300518035887,stop_loss,-3.0,-3.3,0.33,UBER
2022-05-16,long,113.25,2022-05-18,109.85249999999999,stop_loss,-3.0,-3.3,0.33,ABNB
2022-05-17,long,50.58190367740596,2022-09-26,57.08727264404297,time_exit,12.86,12.56,0.33,TJX
2022-05-18,long,34.09000015258789,2022-09-27,40.64500045776367,time_exit,19.23,18.93,0.33,CRWD
2022-05-18,long,7.920000076293945,2022-05-24,7.682400074005127,stop_loss,-3.0,-3.3,0.33,PLTR
2022-05-19,long,316.2248189741149,2022-06-16,306.73807440489145,stop_loss,-3.0,-3.3,0.67,MA
2022-05-19,long,155.1030834931678,2022-09-23,150.44999098837275,stop_loss,-3.0,-3.3,0.33,CME
2022-05-20,long,248.97430955456767,2022-09-23,241.50508026793062,stop_loss,-3.0,-3.3,0.34,ACN
2022-05-20,long,129.35850970268208,2022-07-15,125.47775441160162,stop_loss,-3.0,-3.3,0.34,PNC
2022-05-20,long,97.00479064984684,2022-06-13,94.09464693035143,stop_loss,-3.0,-3.3,0.33,DIS
2022-05-24,long,143.8385895558967,2022-06-16,139.5234318692198,stop_loss,-3.0,-3.3,0.33,MAR
2022-05-24,long,206.85667419433597,2022-10-03,242.3999938964844,time_exit,17.18,16.88,0.33,TSLA
2022-06-07,long,437.6175489414893,2022-06-17,424.48902247324463,stop_loss,-3.0,-3.3,0.33,COST
2022-06-16,long,6.809999942779541,2022-10-25,10.829999923706056,time_exit,59.03,58.73,0.34,HOOD
2022-06-16,long,186.8300018310547,2022-10-13,181.22510177612304,stop_loss,-3.0,-3.3,0.33,ISRG
2022-06-23,long,90.67413580482996,2022-07-06,87.95391173068506,stop_loss,-3.0,-3.3,1.0,VLO
2022-06-23,long,62.072247436349095,2022-07-05,60.21008001325862,stop_loss,-3.0,-3.3,0.33,STX
2022-06-23,long,39.880506209408125,2022-07-01,38.68409102312588,stop_loss,-3.0,-3.3,0.33,LRCX
2022-06-23,long,74.64941802994983,2022-07-05,72.40993548905134,stop_loss,-3.0,-3.3,0.66,COP
2022-06-23,long,71.65251896426734,2022-07-01,69.50294339533932,stop_loss,-3.0,-3.3,0.66,PSX
2022-06-23,long,118.20123803447896,2022-07-14,114.65520089344459,stop_loss,-3.0,-3.3,0.33,CVX
2022-06-30,long,186.31474595073325,2022-11-07,205.65025329589844,time_exit,10.38,10.08,0.33,SYK
2022-06-30,long,160.51912207950005,2022-11-07,207.8738555908203,time_exit,29.5,29.2,0.33,HCA
2022-07-05,long,90.63019579645584,2022-09-06,87.91128992256216,stop_loss,-3.0,-3.3,0.33,MMM
2022-07-14,long,75.99401152424787,2022-09-22,73.71419117852042,stop_loss,-3.0,-3.3,0.33,MDT
2022-07-14,long,37.81679204177651,2022-08-30,36.68228828052321,stop_loss,-3.0,-3.3,0.66,DELL
2022-07-19,long,84.052001953125,2022-09-21,81.53044189453125,stop_loss,-3.0,-3.3,0.33,NOW
2022-08-22,long,49.709999084472656,2022-09-01,48.21869911193848,stop_loss,-3.0,-3.3,0.66,FTNT
2022-09-01,long,23.3700008392334,2022-09-16,22.668900814056396,stop_loss,-3.0,-3.3,0.33,APP
2022-09-06,long,7.170000076293945,2022-11-07,6.954900074005127,stop_loss,-3.0,-3.3,0.33,PLTR
2022-09-06,long,44.16854767692468,2022-09-22,42.84349124661694,stop_loss,-3.0,-3.3,0.33,MRVL
2022-09-06,long,94.33048688124904,2022-09-22,91.50057227481157,stop_loss,-3.0,-3.3,0.33,COF
2022-09-06,long,56.71721931048832,2022-09-16,55.01570273117367,stop_loss,-3.0,-3.3,0.33,STX
2022-09-06,long,265.739990234375,2022-10-03,257.7677905273437,stop_loss,-3.0,-3.3,0.34,TSLA
2022-09-07,long,77.73999786376953,2022-09-15,75.40779792785645,stop_loss,-3.0,-3.3,1.0,AMD
2022-09-07,long,30.194337839321,2022-09-14,29.28850770414137,stop_loss,-3.0,-3.3,1.0,WDC
2022-09-08,long,115.69685974974156,2022-09-23,112.22595395724932,stop_loss,-3.0,-3.3,1.0,QCOM
2022-09-29,long,41.49793539533745,2022-10-10,40.252997333477325,stop_loss,-3.0,-3.3,0.34,MRVL
2022-09-29,long,26.0,2022-10-11,25.22,stop_loss,-3.0,-3.3,0.66,UBER
2022-09-29,long,48.93999862670898,2022-10-10,47.471798667907706,stop_loss,-3.0,-3.3,0.33,DASH
2022-09-30,long,29.03655601922155,2022-10-11,28.1654593386449,stop_loss,-3.0,-3.3,0.33,VZ
2022-09-30,long,34.5003856123091,2022-10-10,33.46537404393983,stop_loss,-3.0,-3.3,0.33,LRCX
2022-09-30,long,78.88701331006233,2022-10-10,76.52040291076045,stop_loss,-3.0,-3.3,0.34,AMAT
2022-09-30,long,24.489751800272444,2022-10-11,23.75505924626427,stop_loss,-3.0,-3.3,0.33,INTC
2022-09-30,long,120.98999786376952,2023-02-09,211.9900054931641,time_exit,75.21,74.91,0.33,BA
2022-09-30,long,375.1792153135581,2022-10-11,363.9238388541513,stop_loss,-3.0,-3.3,0.33,INTU
2022-09-30,long,23.826563539829067,2023-02-09,31.35746192932129,time_exit,31.61,31.31,0.67,CMCSA
2022-10-03,long,129.4469355580006,2023-02-10,151.80307006835938,time_exit,17.27,16.97,0.34,UPS
2022-10-03,long,63.69576431395984,2023-02-10,91.9809341430664,time_exit,44.41,44.11,0.33,BKNG
2022-10-10,long,141.7728451807497,2023-02-17,163.88963317871094,time_exit,15.6,15.3,0.66,CME
2022-10-11,long,58.83543997250781,2023-02-21,82.57311248779297,time_exit,40.35,40.05,0.33,ORCL
2022-10-12,long,38.55038638389678,2023-02-22,65.21004486083984,time_exit,69.16,68.86,0.33,GE
2022-10-13,long,170.5401812238148,2023-02-23,177.49452209472656,time_exit,4.08,3.78,0.33,UNP
2022-10-13,long,51.60049164918452,2023-02-23,70.19258117675781,time_exit,36.03,35.73,0.34,WELL
2022-10-13,long,276.6000061035156,2023-02-23,347.0199890136719,time_exit,25.46,25.16,0.33,ADBE
2022-10-13,long,124.85011964415705,2023-02-23,167.94520568847656,time_exit,34.52,34.22,0.66,AXP
2022-10-13,long,222.43369976074604,2023-02-23,285.9877624511719,time_exit,28.57,28.27,0.67,MCO
2022-10-13,long,428.3003446143799,2023-02-23,472.0434265136719,time_exit,10.21,9.91,0.67,COST
2022-10-13,long,87.94907553323024,2022-11-09,85.31060326723333,stop_loss,-3.0,-3.3,0.33,DIS
2022-10-13,long,459.653543227389,2023-02-23,636.4266357421875,time_exit,38.46,38.16,0.66,BLK
2022-10-13,long,255.41855868007636,2023-02-23,319.9292907714844,time_exit,25.26,24.96,1.0,SPGI
2022-10-13,long,32.30046285923761,2023-02-23,40.60006713867188,time_exit,25.7,25.4,0.66,USB
2022-10-13,long,455.6908914220628,2023-02-23,653.5447998046875,time_exit,43.42,43.12,0.33,EQIX
2022-10-13,long,87.22525166582247,2023-02-23,111.08177185058594,time_exit,27.35,27.05,0.67,PLD
2022-10-13,long,24.674554060081448,2023-02-23,26.79226493835449,time_exit,8.58,8.28,0.33,WMB
2022-10-13,long,169.3006506115931,2023-02-23,215.3185577392578,time_exit,27.18,26.88,0.67,V
2022-10-13,long,24.39682078956288,2023-02-23,29.074766159057617,time_exit,19.17,18.87,1.0,CSX
2022-10-13,long,261.3037512410468,2023-02-23,332.2931213378906,time_exit,27.17,26.87,0.33,GS
2022-10-13,long,84.32922261837516,2023-02-23,99.11249542236328,time_exit,17.53,17.23,0.33,ICE
2022-10-13,long,34.93751579616774,2023-02-23,44.94082260131836,time_exit,28.63,28.33,1.0,C
2022-10-14,long,204.16000366210935,2022-11-07,198.03520355224606,stop_loss,-3.0,-3.3,0.33,TSLA
2022-10-17,long,25.250001732253526,2023-02-27,36.7922477722168,time_exit,45.71,45.41,0.67,KLAC
2022-10-17,long,37.0,2022-11-03,35.89,stop_loss,-3.0,-3.3,0.33,CRWD
2022-11-09,long,95.1500015258789,2022-12-06,92.29550148010253,stop_loss,-3.0,-3.3,0.33,ABNB
2022-12-16,long,96.125863118988,2023-02-17,93.24208722541835,stop_loss,-3.0,-3.3,0.66,COP
2022-12-22,long,124.19144241696245,2023-05-04,189.1083221435547,time_exit,52.27,51.97,0.33,CRM
2023-01-03,long,121.99252821247748,2023-05-12,170.03749084472656,time_exit,39.38,39.08,0.33,AAPL
2023-01-06,long,27.227500915527344,2023-05-17,33.95750045776367,time_exit,24.72,24.42,0.33,ANET
2023-01-06,long,81.43000030517578,2023-05-17,115.5,time_exit,41.84,41.54,0.66,AMZN
2023-01-06,long,84.11413611960162,2023-05-17,119.77790069580078,time_exit,42.4,42.1,0.33,GOOGL
2023-01-06,long,23.065000534057617,2023-05-17,34.307498931884766,time_exit,48.74,48.44,0.66,CRWD
2023-01-12,long,66.11000061035156,2023-05-23,94.87000274658205,time_exit,43.5,43.2,0.67,PANW
2023-02-24,long,88.08339162203906,2023-07-06,119.87313079833984,time_exit,36.09,35.79,0.33,GOOG
2023-03-01,long,62.86112639586966,2023-07-11,65.58110809326172,time_exit,4.33,4.03,0.33,NEE
2023-03-09,long,202.4571926163517,2023-05-25,196.38347683786114,stop_loss,-3.0,-3.3,0.67,AMGN
2023-03-13,long,222.6499938964844,2023-07-21,336.6600036621094,time_exit,51.21,50.91,0.33,ISRG
2023-03-16,long,40.62737585590612,2023-05-31,39.40855458022894,stop_loss,-3.0,-3.3,0.33,SLB
2023-03-16,long,105.63287759308926,2023-05-04,102.46389126529658,stop_loss,-3.0,-3.3,0.33,PNC
2023-03-17,long,46.236428034727695,2023-07-27,57.79640579223633,time_exit,25.0,24.7,0.34,KKR
2023-03-24,long,202.23896164739796,2023-04-27,196.17179279797602,stop_loss,-3.0,-3.3,0.33,CAT
2023-03-24,long,29.189742902002884,2023-08-03,37.92448425292969,time_exit,29.92,29.62,0.33,CMCSA
2023-03-24,long,54.153062873101234,2023-04-05,52.5284709869082,stop_loss,-3.0,-3.3,0.34,JCI
2023-03-24,long,281.1122602143736,2023-08-03,327.5921936035156,time_exit,16.53,16.23,1.0,GS
2023-03-24,long,83.11887801569665,2023-08-03,104.27511596679688,time_exit,25.45,25.15,0.67,COP
2023-03-24,long,176.50790233362426,2023-08-03,196.16845703125,time_exit,11.14,10.84,0.67,CB
2023-03-28,long,54.60105755681533,2023-04-20,52.963025830110865,stop_loss,-3.0,-3.3,0.33,STX
2023-04-26,long,186.6691897277333,2023-09-05,235.64698791503903,time_exit,26.24,25.94,0.33,ADP
2023-05-04,long,108.26712830426092,2023-09-13,133.60690307617188,time_exit,23.4,23.1,0.33,IBM
2023-05-04,long,60.23806017853373,2023-08-17,58.43091837317772,stop_loss,-3.0,-3.3,0.33,CVS
2023-05-11,long,80.37619172543585,2023-09-20,95.99861907958984,time_exit,19.44,19.14,0.33,COF
2023-05-12,long,331.8900146484375,2023-09-21,513.8800048828125,time_exit,54.83,54.53,0.33,ADBE
2023-05-16,long,99.8561741082953,2023-09-25,145.3415069580078,time_exit,45.55,45.25,0.67,MPC
2023-05-18,long,33.35499954223633,2023-09-27,45.400001525878906,time_exit,36.11,35.81,0.33,ANET
2023-05-18,long,29.495615689402676,2023-08-04,28.610747218720594,stop_loss,-3.0,-3.3,0.33,PFE
2023-06-01,long,96.52668798003452,2023-10-10,119.90435791015624,time_exit,24.22,23.92,0.33,VLO
2023-06-02,long,12.455092950190782,2023-07-17,12.081440161685057,stop_loss,-3.0,-3.3,0.33,T
2023-06-28,long,116.77720616985565,2023-11-03,128.7786407470703,time_exit,10.28,9.98,0.33,ABBV
2023-06-29,long,38.11691017036916,2023-08-14,36.97340286525808,stop_loss,-3.0,-3.3,0.67,NEM
2023-08-11,long,14.90999984741211,2023-08-17,14.462699851989745,stop_loss,-3.0,-3.3,0.34,PLTR
2023-08-18,long,100.58499908447266,2023-12-27,148.75,time_exit,47.88,47.58,0.66,PANW
2023-08-18,long,56.09738935762641,2023-08-25,54.414467676897615,stop_loss,-3.0,-3.3,0.33,MRVL
2023-10-05,long,27.209683940493782,2024-02-14,36.383277893066406,time_exit,33.71,33.41,0.33,USB
2023-10-06,long,64.57937027036651,2024-02-15,87.09796142578125,time_exit,34.87,34.57,0.66,RTX
2023-10-23,long,65.71854401468129,2024-03-04,72.70361328125,time_exit,10.63,10.33,0.33,MMM
2023-10-25,long,176.25,2024-03-06,201.0,time_exit,14.04,13.74,1.0,BA
2023-10-27,long,88.44100764726349,2024-03-08,124.39989471435548,time_exit,40.66,40.36,0.66,PLD
2023-10-30,long,416.48148827857534,2024-03-11,594.5125732421875,time_exit,42.75,42.45,1.0,TMO
2023-10-30,long,179.2357347739255,2024-03-11,249.09408569335935,time_exit,38.98,38.68,1.0,DHR
2023-10-30,long,314.4319598364476,2024-03-11,395.7035827636719,time_exit,25.85,25.55,0.34,SPGI
2023-10-31,long,194.07000732421875,2024-01-25,188.24790710449219,stop_loss,-3.0,-3.3,0.66,TSLA
2023-11-10,long,63.34806794828158,2024-03-22,77.1924057006836,time_exit,21.85,21.55,0.33,MDT
2023-11-28,long,70.47979856701087,2024-04-09,87.72032165527344,time_exit,24.46,24.16,0.67,MS
2023-11-30,long,42.32281115912487,2024-04-11,44.09298324584961,time_exit,4.18,3.88,0.33,BMY
2023-12-07,long,44.96648724095507,2024-04-18,47.90270614624024,time_exit,6.53,6.23,0.66,SLB
2023-12-13,long,17.219999313354492,2024-01-02,16.703399333953858,stop_loss,-3.0,-3.3,0.67,PLTR
2024-01-25,long,10.619999885559082,2024-06-04,20.780000686645508,time_exit,95.67,95.37,0.34,HOOD
2024-04-25,long,107.3007267684373,2024-07-30,104.08170496538418,stop_loss,-3.0,-3.3,0.33,MU
2024-04-25,long,146.75,2024-05-01,142.3475,stop_loss,-3.0,-3.3,0.33,AMD
2024-04-25,long,124.3219985961914,2024-05-02,120.59233863830566,stop_loss,-3.0,-3.3,0.33,DASH
2024-04-30,long,247.15252114729796,2024-05-28,239.737945512879,stop_loss,-3.0,-3.3,0.33,MCD
2024-05-31,long,57.89409235036015,2024-10-09,82.09009552001953,time_exit,41.79,41.49,0.33,GILD
2024-05-31,long,266.9572535426407,2024-10-09,351.2440185546875,time_exit,31.57,31.27,0.33,ACN
2024-06-17,long,224.1889390487084,2024-10-24,283.1346740722656,time_exit,26.29,25.99,0.67,CRM
2024-07-30,long,101.53145202121208,2024-08-02,98.48550846057572,stop_loss,-3.0,-3.3,0.34,MU
2024-08-05,long,59.37536155680009,2024-12-11,80.61373138427734,time_exit,35.77,35.47,0.33,SCHW
2024-08-05,long,13.979999542236328,2024-12-11,37.84000015258789,time_exit,170.67,170.37,0.67,HOOD
2024-08-07,long,103.63901620534772,2024-10-21,100.52984571918728,stop_loss,-3.0,-3.3,0.33,MRK
2024-08-07,long,110.37999725341795,2024-12-13,130.9499969482422,time_exit,18.64,18.34,0.33,ABNB
2024-08-07,long,84.30354860767079,2024-12-13,115.27947235107422,time_exit,36.74,36.44,0.33,DELL
2024-08-08,long,107.27732553655852,2024-12-16,114.8308334350586,time_exit,7.04,6.74,0.33,UPS
2024-10-31,long,808.3616837788951,2024-11-14,784.1108332655282,stop_loss,-3.0,-3.3,1.0,REGN
2024-12-17,long,59.33000183105469,2025-04-30,81.01000213623047,time_exit,36.54,36.24,0.66,UBER
2024-12-20,long,222.813023354004,2025-02-03,216.12863265338387,stop_loss,-3.0,-3.3,0.33,DHR
2024-12-23,long,40.819509455392456,2025-05-06,63.50000381469727,time_exit,55.56,55.26,0.33,CVS
2025-01-10,long,84.78228183901474,2025-03-31,82.2388133838443,stop_loss,-3.0,-3.3,0.67,STX
2025-01-10,long,133.46324283389038,2025-04-24,129.45934554887367,stop_loss,-3.0,-3.3,0.33,PEP
2025-01-13,long,151.16644600344466,2025-02-25,146.63145262334132,stop_loss,-3.0,-3.3,0.67,BX
2025-01-30,long,117.92386904906036,2025-02-03,114.38615297758854,stop_loss,-3.0,-3.3,0.33,NVDA
2025-01-30,long,28.52924129597011,2025-06-10,31.55160140991211,time_exit,10.59,10.29,0.33,CMCSA
2025-02-03,long,99.59354500832173,2025-04-07,96.60573865807207,stop_loss,-3.0,-3.3,0.33,XOM
2025-02-03,long,97.72456307046563,2025-04-03,94.79282617835166,stop_loss,-3.0,-3.3,0.66,UPS
2025-02-07,long,106.79000091552734,2025-02-27,103.58630088806152,stop_loss,-3.0,-3.3,0.33,AMD
2025-02-28,long,78.58000183105469,2025-03-10,76.22260177612304,stop_loss,-3.0,-3.3,0.33,PLTR
2025-02-28,long,306.1000061035156,2025-03-06,296.91700592041013,stop_loss,-3.0,-3.3,0.33,APP
2025-03-04,long,81.44999694824219,2025-03-10,79.00649703979492,stop_loss,-3.0,-3.3,0.33,ANET
2025-03-04,long,82.90090760238967,2025-03-06,80.41388037431797,stop_loss,-3.0,-3.3,0.67,MRVL
2025-03-04,long,261.8399963378906,2025-03-07,253.9847964477539,stop_loss,-3.0,-3.3,0.67,TSLA
2025-03-06,long,175.3733904628195,2025-03-27,170.1121887489349,stop_loss,-3.0,-3.3,0.33,AVGO
2025-03-07,long,59.34467167827572,2025-04-04,57.56433152792745,stop_loss,-3.0,-3.3,0.33,APH
2025-03-10,long,267.6024056921593,2025-03-31,259.5743335213945,stop_loss,-3.0,-3.3,0.33,CRM
2025-03-11,long,104.61376097133784,2025-04-03,101.4753481421977,stop_loss,-3.0,-3.3,0.67,NVDA
2025-03-11,long,135.373242429474,2025-04-04,131.3120451565898,stop_loss,-3.0,-3.3,0.34,ORCL
2025-03-11,long,19.290000915527344,2025-04-07,18.711300888061523,stop_loss,-3.0,-3.3,0.66,INTC
2025-03-13,long,106.50014032524564,2025-04-03,103.30513611548827,stop_loss,-3.0,-3.3,0.33,KKR
2025-03-13,long,161.1959991455078,2025-03-31,156.36011917114257,stop_loss,-3.0,-3.3,0.34,NOW
2025-03-13,long,35.90999984741211,2025-04-04,34.832699851989744,stop_loss,-3.0,-3.3,0.67,HOOD
2025-03-13,long,93.2699966430664,2025-04-03,90.47189674377441,stop_loss,-3.0,-3.3,1.0,FTNT
2025-03-13,long,260.92999267578125,2025-03-27,253.1020928955078,stop_loss,-3.0,-3.3,0.33,APP
2025-03-13,long,128.61946922264718,2025-04-04,124.76088514596776,stop_loss,-3.0,-3.3,0.33,BX
2025-03-31,long,108.06939578201096,2025-04-03,104.82731390855062,stop_loss,-3.0,-3.3,0.33,MS
2025-03-31,long,38.92180237714258,2025-04-03,37.7541483058283,stop_loss,-3.0,-3.3,0.34,WDC
2025-03-31,long,139.5854315697438,2025-04-03,135.3978686226515,stop_loss,-3.0,-3.3,0.33,AMAT
2025-03-31,long,167.63621351836778,2025-04-03,162.60712711281676,stop_loss,-3.0,-3.3,0.34,COF
2025-04-04,long,63.09127378565034,2025-08-14,154.45469665527344,time_exit,144.81,144.51,0.67,STX
2025-04-07,long,25.677519128008143,2025-08-15,35.71632766723633,time_exit,39.1,38.8,0.33,CSX
2025-04-07,long,78.76877014712318,2025-08-15,99.16507720947266,time_exit,25.89,25.59,0.34,WMT
2025-04-07,long,136.7735693661445,2025-08-15,304.1117248535156,time_exit,122.35,122.05,0.33,AVGO
2025-04-07,long,78.62141692299748,2025-08-15,113.74298095703124,time_exit,44.67,44.37,0.33,DIS
2025-04-09,long,681.783758483122,2025-08-07,661.3302457286284,stop_loss,-3.0,-3.3,0.67,LLY
2025-04-10,long,181.88129692496372,2025-08-20,225.17819213867188,time_exit,23.81,23.51,0.67,AAPL
2025-04-10,long,85.05999755859375,2025-08-20,165.1999969482422,time_exit,94.22,93.92,0.33,AMD
2025-04-10,long,29.67767088845576,2025-08-20,40.870635986328125,time_exit,37.72,37.42,0.33,FCX
2025-04-10,long,33.693164348065984,2025-08-20,47.319217681884766,time_exit,40.44,40.14,0.34,BAC
2025-04-10,long,125.86512964413896,2025-08-20,152.23141479492188,time_exit,20.95,20.65,0.34,QCOM
2025-04-10,long,460.0885025987295,2025-08-20,703.0154418945312,time_exit,52.8,52.5,0.34,GS
2025-04-10,long,74.20333432782009,2025-08-20,126.86337280273438,time_exit,70.97,70.67,0.34,DELL
2025-04-10,long,57.02206602327529,2025-08-20,91.2398452758789,time_exit,60.01,59.71,0.34,C
2025-04-11,long,18.18000030517578,2025-08-21,23.5,time_exit,29.26,28.96,0.34,INTC
2025-04-11,long,173.9115533482446,2025-08-21,267.3522644042969,time_exit,53.73,53.43,0.34,GE
2025-04-11,long,39.841214348203,2025-08-21,64.06768798828125,time_exit,60.81,60.51,0.33,GLW
2025-08-01,long,103.21434055919524,2025-12-09,252.1733245849609,time_exit,144.32,144.02,0.66,MU
2025-08-11,long,27.73780720610464,2025-10-10,26.905672989921502,stop_loss,-3.0,-3.3,0.33,CMCSA
2025-08-26,long,171.01600646972656,2025-11-17,165.88552627563476,stop_loss,-3.0,-3.3,0.66,NOW
2025-08-28,long,102.3125,2026-01-07,119.72750091552734,time_exit,17.02,16.72,0.66,CRWD
2025-09-03,long,153.62032570422292,2026-01-12,306.14892578125,time_exit,99.29,98.99,0.33,AMAT
2025-09-04,long,331.5,2025-11-18,321.555,stop_loss,-3.0,-3.3,0.34,ADBE
2025-09-11,long,76.94577055306124,2026-01-21,103.56320190429688,time_exit,34.59,34.29,0.33,UPS
2025-09-24,long,374.1700134277344,2026-02-03,465.6099853515625,time_exit,24.44,24.14,0.33,VRTX
2025-09-25,long,224.7683002494972,2026-02-04,236.77096557617188,time_exit,5.34,5.04,0.33,ACN
2025-11-14,long,192.8999938964844,2025-11-20,187.11299407958987,stop_loss,-3.0,-3.3,0.34,DASH
2025-11-14,long,208.75642721348203,2025-11-21,202.49373439707756,stop_loss,-3.0,-3.3,0.33,ORCL
2025-11-19,long,579.7421567881397,2026-03-26,562.3498920844955,stop_loss,-3.0,-3.3,0.33,META
2025-11-19,long,131.3152571728856,2026-02-03,127.37579945769902,stop_loss,-3.0,-3.3,0.33,BX
2025-11-21,long,220.4804205745986,2026-01-29,213.86600795736064,stop_loss,-3.0,-3.3,0.33,CRM
2025-12-03,long,320.8857431547744,2025-12-17,311.2591708601311,stop_loss,-3.0,-3.3,0.34,ETN
2025-12-24,long,34.95000076293945,2026-05-06,113.01000213623048,time_exit,223.35,223.05,0.33,INTC
2026-01-02,long,247.7084439144371,2026-01-30,240.277190597004,stop_loss,-3.0,-3.3,0.67,ADP
2026-01-21,long,81.93000030517578,2026-02-04,79.4721002960205,stop_loss,-3.0,-3.3,0.33,NFLX
2026-01-28,long,173.97278637934218,2026-02-12,168.7536027879619,stop_loss,-3.0,-3.3,0.33,MRSH
2026-01-29,long,113.12999725341795,2026-02-03,109.73609733581542,stop_loss,-3.0,-3.3,0.66,NOW
2026-01-29,long,284.6000061035156,2026-02-03,276.0620059204102,stop_loss,-3.0,-3.3,0.66,ADBE
2026-01-30,long,463.0799865722656,2026-02-03,449.18758697509764,stop_loss,-3.0,-3.3,0.33,APP
2026-02-04,long,186.3318566210609,2026-02-12,180.74190092242907,stop_loss,-3.0,-3.3,0.33,CRM
2026-02-04,long,408.03596472990506,2026-02-11,395.7948857880079,stop_loss,-3.0,-3.3,0.33,INTU
2026-02-05,long,71.87000274658203,2026-02-24,69.71390266418457,stop_loss,-3.0,-3.3,0.33,HOOD
2026-02-09,long,178.13999938964844,2026-02-12,172.79579940795898,stop_loss,-3.0,-3.3,0.33,DASH
2026-02-12,long,97.92231412694474,2026-02-23,94.9846447031364,stop_loss,-3.0,-3.3,0.33,KKR
2026-02-12,long,157.80999755859375,2026-02-18,153.07569763183594,stop_loss,-3.0,-3.3,0.34,PANW
2026-02-13,long,69.0199966430664,2026-06-25,72.25,time_exit,4.68,4.38,0.33,UBER
2026-02-17,long,160.0531942116696,2026-02-19,155.2515983853195,stop_loss,-3.0,-3.3,1.0,BKNG
2026-02-17,long,196.0,2026-06-26,232.69000244140625,time_exit,18.72,18.42,0.33,AMZN
2026-02-17,long,194.8300018310547,2026-03-03,188.98510177612303,stop_loss,-3.0,-3.3,0.34,AMD
2026-02-24,long,380.1693467763097,2026-03-25,368.7642663730204,stop_loss,-3.0,-3.3,0.66,MSFT
2026-03-02,long,230.41904894374176,2026-04-23,223.5064774754295,stop_loss,-3.0,-3.3,0.67,IBM
2026-03-12,long,912.2493207582108,2026-07-22,1056.6300048828125,time_exit,15.83,15.53,0.33,BLK
2026-03-12,long,126.467656145991,2026-07-22,153.77044677734375,time_exit,21.59,21.29,0.33,GLW
2026-03-20,long,289.2612224526533,2026-07-30,337.5199890136719,time_exit,16.68,16.38,0.33,AXP
2026-03-24,long,282.7694154114461,2026-08-03,382.7699890136719,time_exit,35.36,35.06,0.34,ELV
2026-03-24,long,95.1977172522992,2026-06-11,92.34178573473022,stop_loss,-3.0,-3.3,0.33,NEM
2026-03-30,long,270.4528916396187,2026-08-07,370.0799865722656,time_exit,36.84,36.54,0.67,GE
2026-04-07,long,312.9625874505471,2026-05-13,303.5737098270307,stop_loss,-3.0,-3.3,0.33,HD
2026-04-10,long,163.09904400673946,2026-06-17,158.20607268653728,stop_loss,-3.0,-3.3,0.33,CRM
2026-05-05,long,316.26945076054096,2026-09-01,438.1199951171875,time_exit,38.53,38.23,0.33,AMGN
2026-05-15,long,169.5084712835212,2026-09-01,205.16000366210935,time_exit,21.03,20.73,0.33,RTX
2026-05-19,long,137.0,2026-09-01,189.25999450683597,time_exit,38.15,37.85,0.33,ANET
2026-05-20,long,149.7635062858282,2026-09-01,195.69000244140625,time_exit,30.67,30.37,0.33,BKNG
2026-06-02,long,590.830129282063,2026-09-01,823.8200073242188,time_exit,39.43,39.13,0.67,REGN
2026-06-02,long,506.96431776006017,2026-06-22,491.7553882272583,stop_loss,-3.0,-3.3,0.33,LMT
2026-06-03,long,728.4157639772501,2026-09-01,906.77001953125,time_exit,24.49,24.19,0.67,MCK
2026-06-12,long,86.45338693097862,2026-09-01,108.93000030517578,time_exit,26.0,25.7,0.66,ABT
2026-06-12,long,98.41999816894533,2026-06-17,95.46739822387697,stop_loss,-3.0,-3.3,0.33,NOW
2026-06-18,long,190.1199951171875,2026-09-01,286.0799865722656,time_exit,50.47,50.17,0.34,ADBE
2026-06-29,long,121.79000091552734,2026-09-01,159.60000610351562,time_exit,31.05,30.75,0.33,ICE
2026-06-29,long,218.30999755859372,2026-09-01,286.45001220703125,time_exit,31.21,30.91,0.33,CME
2026-06-30,long,71.0,2026-07-17,68.87,stop_loss,-3.0,-3.3,0.33,NFLX
2026-06-30,long,120.3330875974006,2026-09-01,188.08999633789065,time_exit,56.31,56.01,0.66,ACN
2026-07-02,long,19.62719512903332,2026-09-01,26.0,time_exit,32.47,32.17,0.34,T
2026-07-07,long,179.0,2026-07-16,173.63,stop_loss,-3.0,-3.3,0.33,QCOM
2026-07-07,long,891.6599731445312,2026-07-16,864.9101739501953,stop_loss,-3.0,-3.3,0.33,MU
